location,event,date,artists,genre
Zürich,Art-Band,2015-04-02,['Art Band '],Pop
Luzern,Piano-Entertainment,2015-04-02,['Dezsö Balogh '],Classic
Baden,After-Work,2015-04-02,"[' Lilly Thornton ', ' Nic Niedermann ', ' Eddie Walker ', ' Marcel Vosswinkel ']",Pop
Binningen,Passionsandacht,2015-04-02,"['Olga Machonova-Pavlu ', ' Thomas Leininger ']",Classic
Brugg,Some-Like-It-Hot,2015-04-02,"[' Julie Fahrer ', ' Rita Ekes ', ' Sarah Chaksad ', ' Fabienne Hörni ', ' Corinne Windler ', ' Sonja Ott ']",
Bern,Brahms-Zweite,2015-04-02,"[' Oliver Schnyder ', ' Chloë Hanslip ']",Classic
Zürich,Messiah-Chorkonzert,2015-04-02,"[' Ivana Rusko ', ' Marie-Claude Chappuis ', ' Benjamin Glaubitz ', ' Georg Gädker ']",Classic
Aarau,Passionskonzert-Oratorium-über-Johann-Hus,2015-04-02,"[' Seraina Perrenoud ', ' Mirjam Blessing ', ' Simon Witzig ', ' Richard Helm ']",Classic
Zürich,Flatbush-Zombies,2015-04-02,"['Flatbush Zombies ', ' The Underachievers ']",
Winterthur,Passio-15-Mendelssohn,2015-04-02,"[' Martin Bauder ', ' Annette Birkenmeier ', ' Mika Kamiya Tanner ', ' Emanuel Rütsche ', ' Martina Hofmann ', ' Dorothee Labusch ']",Classic
Zürich,Denn-wie-Mann-sich-bettet-Ein-kurtweilliger-Liederabend,2015-04-02,"['Christian Jott Jenny ', ' Edward Rushton ', ' Markus Notter\r\n ']",Pop
Zürich,Das-Zelt-Zürich,2015-04-02,['Andreas Bourani '],Pop
Zürich,Jazz-Happening-Tribute-to-Billie-Holliday,2015-04-02,"['Virginia Beatrice ', ' Ivan Kubias ', ' Johnny Turi Nagy ', ' Christoph Hei ', ' Hanspeter Hotz ', ' Ivan Hrdina ', ' Miro Steiner ']",
Winterthur,Beck-Landolf-Rossy,2015-04-02,"[' Michael Beck ', ' Domenic Landolf ', ' Jorge Rossy ']",
Baden,Pezzo-Acoustic,2015-04-02,[' Peter Pezzo Tantchev '],
Uster,Adjame-Street,2015-04-02,"[' Aly Keïta ', ' Jan Galega Brönnimann ', ' Lucas Niggli ']",
Basel,Lena-Fennell,2015-04-02,['Lena Fennell '],Pop
Zürich,Max-Frankl-Quartett,2015-04-02,"['Max Frankl Quartett ', ' Max Frankl ', ' Reto Suhner ', ' Lukas Traxel ', ' Lionel Friedli ']",
Wädenswil,Pâqu'son-Musikfestival,2015-04-02,['Horse Raddish '],
Zürich,Triebherde,2015-04-02,"[' Omri Ziegele ', ' Jürg Wickihalder ', ' Nick Gutersohn ', ' Gabriela Friedli ', ' Yves Reichmuth ', ' Jan Schlegel ', ' Herbert Kramis ', ' Marco Käppeli ', ' Dieter Ulrich ']",
Liebefeld,Zisman-Vila,2015-04-02,"[' Daniel Zisman ', ' Gerardo Vila ']",
Winterthur,999,2015-04-02,['999 '],
Bern,Souls-Revival,2015-04-02,"['Souls Revival ', ' Gianni Pontillo ', ' Stefan Schroff ', ' Luca Leombruni ', ' Flavio Mezzodi ']",
Baden,Tom-James,2015-04-02,['Tom James '],
Luzern,Apparatschik,2015-04-02,['Apparatschik '],
Sankt-Gallen,Virginia-Wing,2015-04-02,['Virginia Wing '],
Zürich,The-Ilegales-Show,2015-04-02,['Fulanito '],
Lausanne,The-Avener,2015-04-02,"['The Avener ', ' Claptone ']",Electronic
Luzern,Lost-in-Time,2015-04-02,['DJs Matthias Tanzmann '],Electronic
