location,event,date,artists,genre
Bad-Ragaz,Festival-Next-Generation-Entdeckungen,2016-02-18,"['Anna Schultsz ', ' Mario Häring ', ' Pavle Krsti ']",Classic
Zürich,Werner-und-Company,2016-02-18,['Werner und Company '],Pop
Lausanne,Skunk-Anansie,2016-02-18,"['Skunk Anansie ', ' Bones ']",
Uzwil,Emanuel-Reiter,2016-02-18,['Emanuel Reiter '],Pop
Bern,Bruckners-Romantische,2016-02-18,[' Xavier De Maistre '],Classic
Luzern,Busonis-Klaviermonument,2016-02-18,[' Kun-Woo Paik '],Classic
Zürich,Internationales-Country-Music-Festival,2016-02-18,['Mark Blomsteel & Band '],
Bad-Ragaz,Festival-Next-Generation-Sextette-zum-Sechsten,2016-02-18,"['Aaron Pilsan ', ' Marin Maras ', ' Ting-Ru Lai ', ' Ganna Lysenko ']",Classic
Zürich,Lady-Sings-the-Blues,2016-02-18,"[' Christina Jaccard ', ' Christian Rösli ', ' Leombruni ', ' Steve Grant ']",
Amriswil,Klartext,2016-02-18,['David Lang '],Pop
Zürich,Junior-Boys,2016-02-18,"['Junior Boys ', ' Jessy Lanza ']",Electronic
Zürich,Textures,2016-02-18,['Textures '],
Zürich,Tapani-Varis-Collective,2016-02-18,['Tapani Varis Collective '],
Aarburg,The-Quireboys,2016-02-18,['The Quireboys '],
Zürich,Thomas-Lüthi's-Biwak,2016-02-18,"[""Thomas Lüthi's Biwak "", ' Thomas Lüthi ', ' Arne Huber ', ' Claudio Strüby ']",
Aarau,Jon-Gomm,2016-02-18,"['Jon Gomm ', ' Kugler & Waloschik ']",
Liebefeld,Bamert-Tschopp,2016-02-18,"['Bamert-Tschopp ', ' Bernhard Bamert ', ' Andreas Tschopp ']",
Basel,Ten-Songs-About-Real-Utopia,2016-02-18,"[' Daniel Erdmann ', ' Vincent Courtois ', ' Frank Möbus ', ' Samuel Rohrer ']",
Bern,MC-Melodee,2016-02-18,['MC Melodee '],
Zürich,Sofa-Surfers,2016-02-18,"['Sofa Surfers ', ' visuals by Timo Novotny ']",Electronic
