location,event,date,artists,genre
Zürich,Lunchkonzert,2013-05-30,"[' Andreas Berger ', ' Christian Hartmann ', ' \r\nKlaus Schwärzler ']",Classic
Basel,Mittagskonzert,2013-05-30,[' Maria Shabashova '],Classic
Basel,Masterrezital,2013-05-30,"[' Anna Belmonte Llongueras ', ' Estelle Costanzo ', ' Kevin Juillerat ', ' Julien Mégroz ', ' Mirka Scepanovic ', ' Catalina Vicens ', ' Flavio Virzi ']",Classic
Uster,Vicious-Rumors,2013-05-30,"['Vicious Rumors ', ' Iron Knights ', ' Phalla X ']",
Luzern,Masterabschluss-Konzerte,2013-05-30,"['David Koch ', ' Manuel Troller ']",
Bern,Back-to-the-Future,2013-05-30,"[' Frank Peter Zimmermann ', ' Heidrun Wirth ']",Classic
Zürich,Thursday-Night-Jazz,2013-05-30,"[' Rebecca Spiteri ', ' Jürg Ramspeck ', ' Joel Reiff ', ' Rolf Lyssy ']",
Zürich,Oster-Schrack-Sprenger,2013-05-30,"[' Martien Oster ', ' Martin Schrack ', ' Christoph Sprenger ']",
Winterthur,Der-unbekannte-Verkannte,2013-05-30,[' Till Fellner '],Classic
Zürich,Deva-Premal-&-Miten-Manose,2013-05-30,['Deva Premal & Miten '],Pop
Zürich,The-Love-Keys-&-Stefanie-Klees,2013-05-30,['The Love Keys & Stefanie Klees '],
Zürich,Konzert,2013-05-30,"[' Dorothee Mields ', ' Franziska Gottwald ', ' Virgil Hartinger ', ' Klaus Mertens ']",Classic
Exil,Zürich,2013-05-30,['Michael Wespi '],
Kaufleuten,Zürich,2013-05-30,['Naturally 7 '],
Solothurn,Daniel-Meister,2013-05-30,['Daniel Meister '],Pop
Basel,Nicholas-Payton-Quartet,2013-05-30,['Nicholas Payton Quartet '],
Bern,Konzert,2013-05-30,"[' Anne-Florence Marbot ', ' Claude Eichenberger ', ' Daniel Jenz ', ' Michael Kreis ']",Classic
Zürich,Latin-Horns'n'Drums,2013-05-30,"['Urs Brändle ', ' Miriam Weber ', ' Gaby Schlittler ', ' Christian Fuhrer ', ' Thomas Schmid ', ' Philippe Lutz ', ' Sandra Console ', ' Marc Melliger ', ' Simon Schwarzenbach ']",
Winterthur,Card-blanche,2013-05-30,"[' Terrence McManus ', ' Yves Theiler ', ' Lukas Mantel ']",
Kloten,Soulfuldesert,2013-05-30,"[' Roli Frei ', ' Robert Schweizer ']",
Basel,Masterrezital,2013-05-30,"[' Anna Belmonte Llongueras ', ' Estelle Costanzo ', ' Kevin Juillerat ', ' Julien Mégroz ', ' Mirka Scepanovic ', ' Catalina Vicens ', ' Flavio Virzi ']",Classic
Lausanne,L'Orchestre-de-la-Suisse-Romande-Concert-N°-8,2013-05-30,['Alexander Gavrylyuk '],Classic
Basel,Aydin-Esen-Wolfgang-Muthspiel-Dreamcycle-feat.-Larry-Grenadier,2013-05-30,"[' Aydin Esen ', ' Wolfgang Muthspiel ', ' Larry Grenadier ']",
Winterthur,The-Pretty-Things,2013-05-30,['The Pretty Things '],
Baden,Haens'che-Weiss-Trio,2013-05-30,"["" Haens'che Weiss "", ' Holzmano Winterstein ', ' Valy Mayer ']",
Watt,Niels-von-der-Leyen-Trio-feat.-Henry-Heggen,2013-05-30,"['Niels von der Leyen Trio feat. Henry Heggen ', ' Niels von der Leyen ', ' Bernd Kuchenbecker ', ' Henry Heggen ', ' Andreas Bock ']",
Kammgarn,Schaffhausen,2013-05-30,"['Wallis Bird ', ' Aidan ']",
Liebefeld,Akku-Quintet,2013-05-30,"['Akku Quintet ', ' Thierry Lüthy ', ' Markus Ischer ', ' Maja Nydegger ', ' Jeremias Keller ', ' Manuel Pasquinelli ']",
Salle-des-fêtes-de-Thônex,Thônex,2013-05-30,"[""Sinead O'Connor ""]",
Thalwil,The-Grassroot-Ensemble,2013-05-30,"[' Noam Szyfer ', ' Silvan Schmid ', ' Marena Whitcher ', ' Colin Morton ', ' Meyer Matthias ', ' Alessio Cazzetta ', ' Mathieu Voisard ']",
Thun,Leo-&-The-Line-Up,2013-05-30,['Leo & The Line Up '],
Bern,Siffmachine,2013-05-30,"[' Bernard Siffert ', ' Nizu Tanner ', ' Hausi Kiener ', ' Küre Güdel ', ' Role Wüthrich ']",Pop
Zürich,Re-Tros,2013-05-30,['Re-Tros '],Pop
Lausanne,Swann,2013-05-30,['Swann '],Pop
Zürich,Blauson,2013-05-30,['Blauson '],Pop
Luzern,Jam-Session,2013-05-30,['Richard Decker '],
