location,event,date,artists,genre
Gstaad,Menuhin-Festival-Gstaad-Matinée-des-jeunes-étoiles-II,2015-07-25,"['Miriam Prandi ', ' Igor Andreev ']",Classic
Verbier,Verbier-Festival,2015-07-25,"['Leonidas Kavakos ', ' Ferenc Rados ']",Classic
Basel,Orgelmusik-über-Mittag,2015-07-25,['Tatjana Fuog '],Classic
Hermatswil,Reeds-Festival,2015-07-25,"['Pressure Busspipe & Zion I King ', ' Shuga ']",
Degen,Openair-Lumnezia,2015-07-25,"['Mando Diao ', ' Fettes Brot ', ' Klangkarussel ', ' Rotfront ']",
Stein-am-Rhein,Klingen-Openair,2015-07-25,"['Not on Tour ', ' Regal ']",
Nyon,Paléo-Festival,2015-07-25,"['Robert Plant and the sensational Space Shifters ', ' Charlie Winston ', ' Joan Baez ']",
Nyon,Paléo-Festival,2015-07-25,"['Kate Tempest ', ' Coely ', ' Bigflo & Oli ', ' Sianna ']",
Nyon,Paléo-Festival,2015-07-25,"['Fauve ', ' Patti Smith ', ' Siriusmodeselektor ', ' Soprano ']",Pop
Nyon,Paléo-Festival,2015-07-25,"['Cocoo ', ' Jambinai ', ' Dawanggang ']",
Basel,Basel-Tattoo,2015-07-25,"['Ailsa Craig Highland Dancers ', ' Blue Devils International Corps ', ' Celtic Stars Irish Dancers ', ' Fanfara 8° Reggimento Bersaglieri ', ' Imps Motorcycle Display Team ']",traditional
Pratteln,Within-Temptation,2015-07-25,['Within Temptation '],
Nyon,Paléo-Festival,2015-07-25,[' Guillaume Perret & The Electric Epic '],
Zürich,Der-Weg-einer-Freiheit,2015-07-25,"['Der Weg einer Freiheit ', ' Ne Obliviscaris ', ' Firtan ']",
Verbier,Verbier-Festival,2015-07-25,"['Sergei Babayan ', ' Daniil Trifonov ']",Classic
Verbier,Verbier-Festival,2015-07-25,"['Angela Gheorghiu ', ' Milos Karadaglic ']",Classic
null,Stimmen,2015-07-25,"['Malky ', ' Sandra Nkaké ']",
Bellinzona,Bellinzona-Beatles-Days-Grosse-Gala,2015-07-25,"['The Cavern Beatles ', ' Andrea Mingardi ']",
Brunnen,Gästival,2015-07-25,"[' Franziska Brücker ', ' Simon Borer ', ' Anna Trauffer ', ' Emanuel Küenzi ', ' Christoph Utzinger ']",
Zürich,Astroid-Boys,2015-07-25,['Astroid Boys '],
Basel,Perla-Windfeld-Meier,2015-07-25,"[' Tobias Meier ', ' Gene Perla ', ' Christian Windfeld ']",
St.-Moritz,Festival-da-Jazz,2015-07-25,"[' James Gruntz ', ' Michel Spahr ', ' Giuliano Sulzberger ', ' Severin Graf ', ' Maxime Paratte ']",
Basel,Salsa-y-Salsa-Cubana-Party,2015-07-25,['DJ Ronny '],
