location,event,date,artists,genre
null,La-nuit-blanche,2013-09-13,['Swing Republic '],
Bern,In-weiter-Feerne,2013-09-13,[' C. Henking '],Classic
Luzern,Piano-Entertainment,2013-09-13,['Mega Horvath '],
Basel,Orgelspiel-zum-Feierabend,2013-09-13,['Alex Shinn '],Classic
Dietikon,Feierabendmusik-in-der-Kirche,2013-09-13,"['Anna Roesti ', ' Bernhard Hörler ']",Classic
Zürich,Acoustic-Friday,2013-09-13,"[' Fabe Vega ', ' Gianluca Giger ']",
Zürich,Un-peu-bohème,2013-09-13,"['Barbara Stucky ', ' Irina Vardeli ']",Classic
Zürich,Skullhead-und-Soundmanöver,2013-09-13,['Elvis Jackson '],
Luzern,Lucerne-Festival,2013-09-13,"[' Paul Groves ', ' Christianne Stotijn ', ' Gerald Finley ']",Classic
Bern,Benefizkonzert,2013-09-13,"[' Roney Marczak ', ' Murilo Barbosa ', ' Filipe Barthem ', ' Duda de Souza ']",Classic
Bern,Delirio-Amoroso,2013-09-13,[' Valer Barna-Sabadus '],Classic
Wettingen,Bettagskonzert,2013-09-13,"[' Dela Hüttner ', ' Andreas Pohl ', ' Michael Feyfar ', ' Ernst Buscagne ']",Classic
null,1.-Tonhallekonzert,2013-09-13,['Paul Lewis '],Classic
Basel,Colette-Greder,2013-09-13,"[' Colette Greder ', ' Andrei Ichtchenko ', ' Fero Szanto ']",Pop
Lyss,The-Animals-&-Friends,2013-09-13,['The Animals & Friends '],
Interlaken,RocknRoll-trifft-Pop,2013-09-13,['Spider Murphy Gang '],Pop
Zürich,Domeniconi-Schlegel-Suter,2013-09-13,"[' Roberto Domeniconi ', ' Jan Schlegel ', ' Sheldon Suter ']",
Zürich,A-Night-of-Urban-Country-Music,2013-09-13,"[' Patricia Szettele ', ' Caroline Rey ', ' Ruth Ferreira ', ' Dani Bless ']",Pop
Altikon,Steamboat-Switzerland,2013-09-13,"[' Dominik Blum ', ' Marino Pliakas ', ' Lucas Niggli ']",
null,Max-Neissendorfer,2013-09-13,"[' Max Neissendorfer ', ' Michel Poffet ', ' David Elias ']",
Winterthur,Blue-Exercise,2013-09-13,"[' Klaus Knöpfle ', ' Roland Christen ', ' Reto Giacopuzzi ']",
Bülach,Cannonsoul,2013-09-13,"[' Peter Tuscher ', ' Patrick Bianco ', ' Renato Chicco ', ' Andy McKee ', ' Bernd Reiter ']",
Zürich,Kenny-Garrett-Quintet,2013-09-13,"['Kenny Garrett Quintet ', ' Kenny Garrett ', ' Vernell Brown ', ' Corcoran Holt ', ' Rudy Bird ', ' McClenty Hunter ']",
Basel,David-Braid-Sextet,2013-09-13,"[' Marc Ullrich ', ' Domenic Landolf ', ' Lukas Wyss ', ' David Braid ', ' Stephan Kurmann ', ' Norbert Pfammatter ']",
Dübendorf,Swing-de-Paris,2013-09-13,"[' Sophie Lüssi ', ' Felix Brühwiler ', ' Claudio Strebel ', ' David Beglinger ']",
Winterthur,Adrian-Lieberherr-&-Band,2013-09-13,"[' Adrian Lieberherr ', ' Philipp Mosimann ', '  Thomas Brühwiler ', ' Simon Gräzer ']",
Pratteln,Birth-Control,2013-09-13,['Birth Control '],
Zürich,Zurich-Jazz-Orchestra,2013-09-13,"[' Daniel Schenker ', ' Reto Suhner ', ' Lukas Heuss ', ' Christoph Grab ', ' Thomas Lüthi ']",
Zürich,Manfred-Maurenbrecher,2013-09-13,['Manfred Maurenbrecher '],Pop
Baden,Los-Explosivos,2013-09-13,['Los Explosivos '],
Lenzburg,Azul,2013-09-13,"[' Patricia Gehrig ', ' Gecy Marty ', ' Corina Segrada ', ' René Reimann ', ' Peter Bryner ']",
Rubigen,The-Dana-Fuchs-Band,2013-09-13,['The Dana Fuchs Band '],
Bern,Anton-Sword-Trio,2013-09-13,['Anton Sword Trio '],
Bar,Bistro,2013-09-13,[' Martin Baumgartner '],Classic
Schaffhausen,Prezident,2013-09-13,['Prezident '],
Zürich,Frühreif,2013-09-13,"['DJs Nico Stojan ', ' Findling ']",Electronic
null,Fishhead,2013-09-13,"['Fishhead ', ' The Caroloregians ']",
Lausanne,Orphan-Fairytale,2013-09-13,"['Orphan Fairytale ', ' Indias Indois ']",
Chur,Santanico,2013-09-13,['Santanico '],
Luzern,High-Time,2013-09-13,['Sun Sick '],
Zürich,Funktastic,2013-09-13,['DJs Skeme Richards '],
