location,event,date,artists,genre
Basel,Mimiko-Dans-les-jardins-de-Versailles,2015-10-21,"['Anne Rongy ', ' Nathalie Leuenberger ']",Classic
Zürich,Orgelspiele-Herbstzyklus,2015-10-21,['Rudolph Scheidegger '],Classic
Basel,Streichquartette,2015-10-21,"[' Erich Höbarth ', ' Andrea Bischof ', ' Anita Mitterer ', ' Christophe Coin ', ' David Sinclair ']",Classic
Palais-des-Congrès,null,2015-10-21,[' Giovanni Bellucci '],Classic
Pratteln,Mustasch,2015-10-21,['Mustasch '],
Zürich,John-Mayall,2015-10-21,['John Mayall '],
Basel,Berge,2015-10-21,['Berge '],Pop
null,Get-Your-Gun,2015-10-21,['Get Your Gun '],
Zürich,Angelo-Branduardi,2015-10-21,['Angelo Branduardi '],Pop
Zürich,Hoffmaestro,2015-10-21,['Hoffmaestro '],
Zürich,Heather-Nova,2015-10-21,['Heather Nova '],Pop
Zürich,Ben-Khan,2015-10-21,['Ben Khan '],Electronic
Zürich,KC-Rebell,2015-10-21,['KC Rebell '],
Luzern,Jam-Night,2015-10-21,"[' Muhi Tahiri ', ' Naima Gürth ', ' Daniel Messina ', ' Claudio Berger ', ' Denise Blassig ']",
Zürich,Benjamin-Folke-Thomas,2015-10-21,['Benjamin Folke Thomas '],
Wädenswil,Augen-der-Grossstadt,2015-10-21,"['Sonja Indin ', ' Tino Horat ']",Pop
Zürich,Marc-Perrenoud,2015-10-21,['Marc Perrenoud '],
Bern,Parrot-to-the-Moon,2015-10-21,['Parrot to the Moon '],Electronic
Winterthur,Ghost-Town-Trio-feat.-Franziska-Brücker,2015-10-21,"[' Franziska Brücker ', ' Urs Vögeli ', ' Claude Meier ', ' Lukas Mantel ']",
Zürich,Ensemble-5-Wednesday-4+1-Series,2015-10-21,"['Fridolin Blumer ', ' Heinz Geisser ', ' Robert Morgenthaler ', ' Reto Staub ', ' Alfred Zimmerlin ']",
Baden,Endlich-Mittwoch-Insomnia,2015-10-21,"[' Katrin Szamatulski ', ' Raoul Morat ', ' Vera Wahl ', ' Viviane Hasler ', ' Christoph Boner ', ' Joao Carlos Pacheco ']",Electronic
Bern,Sidsel-Endresen-&-Stian-Westerhus,2015-10-21,['Sidsel Endresen & Stian Westerhus '],
Basel,Alexia-Gardner-Trio,2015-10-21,"[' Alexia Gardner ', ' Beat Baumli ', ' Lorenz Beyeler ']",
Luzern,Alvaro-Soler,2015-10-21,['Alvaro Soler '],
Rubigen,Eric-Gales,2015-10-21,['Eric Gales '],
Basel,Wayne-Shorter-Tribute,2015-10-21,"[' Sebastian Till ', ' Guillaume Schroll ', ' Daniel McAlavy ', ' Noé Franklé ']",
Luzern,Komet,2015-10-21,"[' Otmar Kramis ', ' Kaspar Kramis ', ' Thomas Tavano ', ' Matthias Bucher ']",
Basel,Cult-of-Youth,2015-10-21,"['Cult of Youth ', ' Gran ']",
Zürich,Jazzbaragge-Wednesday-Jam,2015-10-21,"['Philip Eden ', ' Vincent Ruiz ', ' Dominik Burkhalter ']",
