,location,event,date,artists,genre
0,Z?rich,Luck-and-Work-l-lll,2014-11-30,"['Monika Brustmann ', ' Jeannine Hirzel ', ' Rea Claudia Kost ', ' Eva Nievergelt ', ' Valentin Johannes Gloor ']",['Pop']
1,Z?rich,Werner-und-Company,2014-11-30,['Werner und Company '],['Pop']
2,Z?rich,Das-erste-Mal,2014-11-30,[' Lawrence Power '],['Classic']
3,Z?rich,Kammermusik-Matinee,2014-11-30,"['Simon Fuchs ', ' Kaspar Zimmermann ', ' Michael Reid ', ' Florian Walser ']",['Classic']
4,Thun,Thun-750-Jahre,2014-11-30,"['Alexandre Dubach ', ' Andreas Graf ']",['Classic']
5,Weggis,1.-Advent,2014-11-30,['Frank Tender '],"['world', 'music']"
6,Luzern,Lucerne-Festival-am-Piano,2014-11-30,['Chris Hopkins '],"['Jazz', 'Blues', 'Soul']"
7,Walkringen,Galeriekonzert-Schwanengesang,2014-11-30,"['Ludwig Geiger ', ' J?rg Bitterli ']",['Classic']
8,Z?rich,Werner-und-Company,2014-11-30,['Werner und Company '],['Pop']
9,Baden,Die-Geburt-Christi-Weihnachtsoratorium,2014-11-30,"[' Barbara B?hi ', ' Sara Maurer ', ' Felix Rienth ']",['Classic']
10,Z?rich,Unerh?rt,2014-11-30,['Luciano Biondini '],"['Jazz', 'Blues', 'Soul']"
11,Basel,Adventskonzert,2014-11-30,"[' Anita Spiess ', ' Michael Herrmann ', ' Yannik Richert ']",['Classic']
12,Z?rich,Konzert,2014-11-30,[' Laurent Tinguely '],['Classic']
13,Winterthur,Magnificat,2014-11-30,"['Andrea Brunner ', ' Alexandra Radici ', ' Lorenz K?chler ', ' Magdalena D?r ', ' Lisa Appenzeller ', ' Yves Br?hwiler ']",['Classic']
14,null,Adventssingen,2014-11-30,"['Ernst Buscagne ', ' Raphael Jost ']",['Classic']
15,Z?rich,Luck-and-Work-lV-Vl,2014-11-30,"['Monika Brustmann ', ' Jeannine Hirzel ', ' Rea Claudia Kost ', ' Eva Nievergelt ', ' Niklaus Kost ']",['Pop']
16,Z?rich,Freundschaft-Liebe-Tod,2014-11-30,"[' Sophie Klussmann ', ' Jan Thomer ', ' James Elliott ', ' Detlef Roth ', ' Tobias Schabel ']",['Classic']
17,Rafz,Sopran-und-Hammerfl?gel,2014-11-30,"['Daniela Eaton ', ' Urs Schweizer ']",['Classic']
18,Rapperswil,Musik-im-Schloss-II,2014-11-30,"[' Jan Vogler ', ' conductor: Robin Peter M?ller ']",['Classic']
19,Luzern,Lucerne-Festival-am-Piano,2014-11-30,['Aaraon Goldberg '],"['Jazz', 'Blues', 'Soul']"
20,-Eglise-du-Pasquart,null,2014-11-30,[' Thilo Muster '],['Classic']
