,location,event,date,artists,genre
0,Basel,Mittagskonzert,2014-03-13,"['Andrew Burn ', ' Esteban La Rotta ', ' Teodoro Ba? ', ' Annie Dufresne ']",['Classic']
1,Z?rich,Steirersound,2014-03-13,['Steirersound '],['traditional']
2,null,Voix-de-f?te,2014-03-13,['Benoit Paradis Trio '],['Pop']
3,Z?rich,Hotclub-de-Zurich,2014-03-13,"[' Georges Burki ', ' Urs W?ckerli ', ' Fulvio Musso ', ' Thomas Hirt ']","['Jazz', 'Blues', 'Soul']"
4,Uster,Don-Airey,2014-03-13,['Don Airey '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
5,Luzern,Musik-Forum,2014-03-13,"['Matthias Tschopp ', ' Yves Reichmuth ', ' David Meier ']","['Jazz', 'Blues', 'Soul']"
6,Z?rich,Thursday-Night-Jazz,2014-03-13,"[' Rebecca Spiteri ', ' J?rg Ramspeck ', ' Joel Reiff ']","['Jazz', 'Blues', 'Soul']"
7,Basel,Konzert,2014-03-13,"['Ulrike Hofbauer ', ' Hans Br?derl ']",['Classic']
8,Luzern,Konzert,2014-03-13,[' Viktoria Mullova '],['Classic']
9,Z?rich,Konzert-f?r-Mitglieder-und-G?nner,2014-03-13,[' Gidon Kremer '],['Classic']
10,Zug,David-Orlowsky-Trio,2014-03-13,"['David Orlowsky Trio ', ' David Orlowsky ', ' Jens-Uwe Popp ', ' Florian Dohrmann ']","['world', 'music']"
11,Luzern,Salonmusik,2014-03-13,"['Martin Schaefer ', ' Richard Decker ']",['Classic']
12,Z?rich,The-Exploding-Boy,2014-03-13,['The Exploding Boy '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
13,Z?rich,Ensemble-Zeng?,2014-03-13,"['Ensemble Zeng? ', ' Vivien Gr?f ', ' Agnes Radai ', ' M?rton T?th ', ' ?d?m Csete ', ' Bal?zs Bergics ']","['world', 'music']"
14,Luzern,Danso-Key,2014-03-13,"['Danso Key ', ' Perta und der Wolf ']",['Electronic']
15,null,Konzert,2014-03-13,[' Anne Sofie von Otter '],['Classic']
16,Z?rich,Cloud-Control,2014-03-13,['Cloud Control '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
17,Z?rich,Ke?ta-Br?nnimann-Niggli,2014-03-13,"[' Aly Ke?ta ', ' Jan Galega Br?nnimann ', ' Lucas Niggli ']","['Jazz', 'Blues', 'Soul']"
18,Thun,John-Mayall,2014-03-13,"['John Mayall ', ' John Mayall ', ' Rocky Athas ', ' Greg Rzabs ', ' Jay Davenport ']","['Jazz', 'Blues', 'Soul']"
19,Kloten,Motek,2014-03-13,"[' Kurt S?ldi ', ' Andreas Schmid ', ' Alain von Ritter ', ' J.-Pierre Dix ']","['Jazz', 'Blues', 'Soul']"
20,Schaffhausen,Heather-Nova,2014-03-13,['Heather Nova '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
21,Basel,Sverrisson-Gu?j?nsson,2014-03-13,"[' ?skar Gu?jonsson ', ' Sk?li Sverrisson ']","['Jazz', 'Blues', 'Soul']"
22,Liebefeld,Mujeres-Argentinas,2014-03-13,"[' A?da Albert ', ' Daniel Zisman ', ' Franziska Gr?tter ', ' Barbara Zisman ', ' Fernando Tavolaro ']","['Jazz', 'Blues', 'Soul']"
23,null,Maria-Taylor-&-Band,2014-03-13,[' Band '],['Pop']
24,Bern,Hellsongs,2014-03-13,['Hellsongs '],['Electronic']
25,Z?rich,Winston-McAnuff-&-Fixi,2014-03-13,"[' Fixi ', ' Winston McAnuff ', ' Fran?ois-Xavier Bossard ', ' Marc Ruchmann  ']","['Hip', 'Hop', ""R'n'B""]"
26,Baden,Jazz-am-Donnerstag,2014-03-13,"['Adrian Frey ', ' Patrick Sommer ', ' Tony Renold ']","['Jazz', 'Blues', 'Soul']"
27,Luzern,Mr.-Backliner,2014-03-13,"[' Markus Meier ', ' Rafi Woll ', ' Simon Iten ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
28,null,Voix-de-f?te,2014-03-13,"[""Joseph d'Anvers ""]",['Pop']
29,Z?rich,Salsamania,2014-03-13,['DJs Luis Salgado '],"['Ragga', 'Reggae', 'African', 'Music', 'Dancehall']"
30,Z?rich,Dan-Le-Sac-vs.-Scrooobius-Pip,2014-03-13,['Dan Le Sac vs. Scrooobius Pip '],"['Hip', 'Hop', ""R'n'B""]"
31,null,Burning-Heads,2014-03-13,"['Burning Heads ', ' Pluto Creve ', ' The Circle ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
32,Z?rich,The-Formers,2014-03-13,['The Formers '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
33,Luzern,Jam-Session,2014-03-13,['Richard Decker '],"['Jazz', 'Blues', 'Soul']"
