location,event,date,artists,genre
Zürich,Rezital-Master-Music-Performance-Konzert,2015-05-28,['Polina Skryabina '],Classic
Zürich,Rezital-Master-Music-Performance-Orchester,2015-05-28,['Maria Carolina Patrocínio Coimbra '],Classic
Düdingen,Bad-Bonn-Kilbi,2015-05-28,"['The Black Angels ', ' Mac Demarco ', ' Nils Frahm ', ' Thee Oh Sees ', ' Tanya Tagaq ', ' Wand ', ' Mr. Airplane Man ', ' Optimo ']",
Zürich,Rezital-Master-Specialized-Music-Performance-Solist,2015-05-28,['Alexander Boldachev '],Classic
Zürich,Werner-und-Company,2015-05-28,['Werner und Company '],Pop
Basel,Masterrezital,2015-05-28,['Francesco Carletti '],Classic
Luzern,Piano-Entertainment,2015-05-28,['Jozsef Sarkozy '],Classic
Weggis,Anthony-Caputo,2015-05-28,['Anthony Caputo '],
Baden,Blues-Festival-Baden,2015-05-28,"[' San2 ', ' Sebastian Schwarzenberger ']",
Baden,Blues-Festival-Baden,2015-05-28,"[' Nic Niedermann ', ' Phillippe Kuhn ', ' Thom Wettstein ', ' Eddie Walker ']",
Luzern,Master-Abschlusskonzerte,2015-05-28,"[' Janina Valko ', ' Nina Reiter ', ' Lucas Wirz ', ' Stephan Plecher ', ' Benjamin Zalud ']",
Zürich,Kispex-Benefizkonzert,2015-05-28,[' Martin Grubinger '],Classic
Zürich,Shlohmo,2015-05-28,['Shlohmo '],Electronic
Luzern,Migros-Kulturprozent-Classics,2015-05-28,"[' Janine Jansen ', ' works by Edward Rushton ']",Classic
Bern,Sibelius-Kullervo,2015-05-28,"[' Daniel Müller-Schott ', ' Tomi Hakala ', ' Reetta Haavisto ']",Classic
Pratteln,Testament,2015-05-28,"['Testament ', ' Exodus ']",
Basel,Masterrezital,2015-05-28,['Joseph-Maurice Weder '],Classic
Luzern,Crystal-Ball,2015-05-28,['Crystal Ball '],
Basel,Wetter-und-Zeit-Sequenzvariante,2015-05-28,"['Petra Ackermann ', ' Sylwia Zytynska ', ' Marcus Weiss ', ' Christoph Herndler ']",Classic
Zürich,Taktlos,2015-05-28,[' Rasmussen & Corsano Duo '],
Zürich,Alpha-Blondy-&-Solar-System,2015-05-28,['Alpha Blondy & Solar System '],
Baden,Blues-Festival-Baden,2015-05-28,"['King King ', ' Alan Nimmo ', ' Lindsay Coulson ', ' Wayne Proctor ', ' Bob Fridzema ']",
Luzern,Electric-Force,2015-05-28,"[' Ramon Landolt ', ' Thomas Tavano ', ' Florian Hoesl ']",Electronic
Bar,Baden,2015-05-28,"[' Meena Cryle ', ' Chris Fillmore ', ' Marlene Lacherstorfer ', ' Franky Cortez ']",
Zürich,Waxahatchee,2015-05-28,['Waxahatchee '],
Zürich,Waxahatchee,2015-05-28,['Waxahatchee '],
Zürich,Beautés-une-fête-donnée-à-Vaux,2015-05-28,[' Monika Baer '],Classic
Winterthur,Legends-on-Stage,2015-05-28,"['Barclay James Harvest ', ' The Boomtown Rats ']",
Winterthur,Glitterwoods,2015-05-28,"[' Fabienne Ambühl ', ' Yuri Goloubev ', ' Asaf Sirkis ']",
Aarau,Marc-Perrenoud-Trio,2015-05-28,"[' Marc Perrenoud ', ' Cyril Regamey ', ' Marco Müller ']",
Baden,Miki-Lenner-Quartett,2015-05-28,"[' Miklós Lenner ', ' Roman Brügger ', ' Peter Keller ', ' Hansjörg Lehmann ']",
Thun,Galmet,2015-05-28,['Galmet '],
Zürich,Andrew-Jackson-Jihad,2015-05-28,['Andrew Jackson Jihad '],
Winterthur,Sina,2015-05-28,"[' Sina ', ' Michael Chylewski ', ' Peter Wagner ', ' Gregor Heini ', ' Matthias Kräutli ']",Pop
null,Allah-Las,2015-05-28,"['Allah Las ', ' Moaning Cities ']",
Lausanne,Les-Grys-Grys,2015-05-28,['Les Grys-Grys '],
Zürich,John-Gailo,2015-05-28,['John Gailo '],
Zürich,Niccolò-Paganini-Des-Teufels-Geiger,2015-05-28,['Noëlle Grüebler '],Classic
Liebefeld,Trèsohr-Köniz-Dame-Prince,2015-05-28,"[' Henriette Blumenau ', ' Maria Demandt ', ' Pascal Goffin ', ' Benedikt Greiner ', ' Andri Schenardi ', ' Michael Frei ', ' Fabian Mueller ', ' Philipp Moll ', ' Fabian Bürgi ']",Pop
null,Agent-Side-Grinder,2015-05-28,"['Agent Side Grinder ', ' Unhappybirthday ']",Electronic
Baden,Twin-Shadow-abgesagt,2015-05-28,['Twin Shadow '],Electronic
Zürich,The-Hip-Priests,2015-05-28,['The Hip Priests '],
Zürich,Jam-Session,2015-05-28,"[' Philipp Häfliger ', ' Mike Ryrie ', ' Dani Zihlmann ', ' Leon Duncan ', ' Silvan Petite ']",
Luzern,Oaken,2015-05-28,['Oaken '],
