,location,event,date,artists,genre
0,Obere-Matten,Zermatt,2013-04-13,['Pedro Franco '],"['Pedro', 'Franco']"
1,Cully,Cully-Jazz-Festival,2013-04-13,"[' Ganesh Geymeier ', ' Fabien Sevilla ', ' Jérôme Berney ', "" L'Académie Vocale de Suisse romande ""]","['Jazz', 'Blues', 'Soul']"
2,Zürich,Classic-Broadway-&-Operette,2013-04-13,"['John Thade ', ' Annkatrin Isaacs ']",['Classic']
3,Stans,Stanser-Musiktage,2013-04-13,['Kevin Seddiki '],"['Jazz', 'Blues', 'Soul']"
4,Baden,Black-Stuff-Festival,2013-04-13,['Madison Affair '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
5,Uster,Eldorado,2013-04-13,['Eldorado '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
6,Stans,Stanser-Musiktage,2013-04-13,['Matthias Loibner & Christof Dienz '],"['Jazz', 'Blues', 'Soul']"
7,Zürich,Aus-der-Tiefe-rufe-ich,2013-04-13,"[' Pascal Marti ', ' Walter Rüeggsegger ']",['Classic']
8,Bern,Internationales-Jazzfestival-Bern,2013-04-13,"['The Yellojackets ', ' Bob Mintzer ', ' Russell Ferrante ', ' Felix Pastorius ', ' William Kennedy ']","['Jazz', 'Blues', 'Soul']"
9,Cully,Cully-Jazz-Festival,2013-04-13,"['Wayne Paul ', ' Christophe Calpini ', ' Laurent Poget ', ' Julien Charlet ', ' Christophe Chambet ']","['Hip', 'Hop', ""R'n'B""]"
10,Schützenhaus-Albisgütli,Zürich,2013-04-13,['Piccadilly Six '],"['Piccadilly', 'Six']"
11,Zürich,Migros-Kulturprozent-Classics,2013-04-13,"[' Marie-Nicole Lemieux ', ' Thomas Grossenbacher ']",['Classic']
12,Basel,Ein-deutsches-Requiem,2013-04-13,"[' Verena Krause ', ' Andrew Ashwin ']",['Classic']
13,Zürich,Harfe-Violine-Visuelles,2013-04-13,"[' Corinne Kappeler ', ' Daniel Treyer ']",['Classic']
14,Stans,Stanser-Musiktage,2013-04-13,"[' Alexander Balanescu ', ' James Shenton ', ' Katie Wilkinson ', ' Nick Holland ', ' Steve Argüelles ']",['Classic']
15,Zürich,Urban-Cone,2013-04-13,['Urban Cone '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
16,Theater-an-der-Mürg,Stans,2013-04-13,"['Gianmaria Testa ', ' Gabriele Mirabassi ']","['Gianmaria', 'Testa']"
17,Basel,No-Business-as-Usual,2013-04-13,[' Virgil Moorefield '],['Classic']
18,Schaffhausen,Canto-General,2013-04-13,"[' Anna Schaffner ', ' Rainer Weiss ']",['Classic']
19,null,Konzert,2013-04-13,"[' Nils Mönkemeyer ', ' Sabine Erdmann ', ' Andreas Arend ', ' Klaus Dieter Brandt ']",['Classic']
20,Pratteln,Avantasia,2013-04-13,['Avantasia '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
21,Obere-Matten,Zermatt,2013-04-13,['Skunk Anansie '],"['Skunk', 'Anansie']"
22,Basel,Robert-Lakatos-Quartet-feat.-Greg-Hutchinson,2013-04-13,"[' Gábor Bolla ', ' Robert Lakatos ', ' Christian Lakatos ', ' Greg Hutchinson ']","['Jazz', 'Blues', 'Soul']"
