location,event,date,artists,genre
Häggenschwil,Matinée,2015-12-06,"[' Noëlle Grüebler ', ' Jonas Kreienbühl ', ' Andrea Wiesli ', ' Nicolas Senn ']",Classic
Luzern,Adventsmatinee-Folia-Brandenburgensis,2015-12-06,['Maurice Steger '],Classic
Zürich,Liturgische-Feier-zum-2.-Advent,2015-12-06,[' Paul Phoenix '],Classic
Bern,Saturday-Morning-Jazz-Band,2015-12-06,"[' Peter Gerber ', ' Kuno Heer ', ' Markus Schumacher ']",
Zürich,Glantaler-Power-Men,2015-12-06,['Glantaler Power Men '],Pop
null,Elea-Nick-Die-Schweizer-Geigenhoffnung,2015-12-06,"['Elea Nick ', ' Minako Matsuura ']",Classic
Zürich,Brunchkonzert,2015-12-06,"['Hanna Weinmeister ', ' Xiaoming Wang ', ' Valérie Szlávik ', ' Bruno Weinmeister ']",Classic
Zürich,Polnische-Kammermusik-Meisterwerke-1829-und-1929,2015-12-06,"[' Andreas Janke ', ' Elisabeth Bundies ', ' Katja Fuchs ', ' Christian Proske ', ' Yoshiko Iwai ']",Classic
Uster,Joe-Haider-Quintet,2015-12-06,"[' Andy Scherrer ', ' Matthias Spillmann ', ' Joe Haider ', ' Raffaele Bossard ', ' Dominic Egli ']",
Mühlethurnen,Jimmy-Flitz,2015-12-06,"[' Roland Zoss ', ' Mike Bischof ', ' Dajana Wetzel ', ' Toni Tortuga ', ' Tinu Stadelmann ']",Pop
Uster,Adventskonzert,2015-12-06,['Helmut F. Nowak '],traditional
Basel,Bilder-der-Weihnacht,2015-12-06,"['Clemens Bittlinger ', ' David Plüss ']",Pop
Basel,Seltsame-Lieder,2015-12-06,"[' Ivana Pristaová ', ' Petra Ackermann ', ' Karolina Öhman ', ' Tamriko Kordzaia ']",Classic
Zürich,Messias,2015-12-06,"[' Martina Küng ', ' Jan Börner ', ' Michael Mogl ', ' Jean-Luc Waeber ']",Classic
null,Swiss-Tenors-Christmas,2015-12-06,"['Andri Calonder ', ' Enrico Orlandi ', ' Gordon Schultz ', ' Valentin Akcag ']",Classic
Arlesheim,Adventskonzert,2015-12-06,"[' Maria Ferré ', ' Amélie Chemin ']",Classic
Basel,Jubiläumskonzert-50-Jahre-Kantorei-St.-Peter,2015-12-06,"['Gunta Smirnova ', ' Christina Metz ', ' David Munderloh ', ' Ralf Ernst ', ' Stefanie Bischof ']",Classic
Zürich,Chorkonzert,2015-12-06,"[' Maria C. Schmid ', ' Barbara Erni ', ' William Lombardi ', ' Stefan Vock ']",Classic
Winterthur,Liederabend,2015-12-06,"['Sarah Wegener ', ' Götz Payer ']",Classic
Reinach,Von-Liebe-und-Heldentum-Musik-aus-Osteuropa,2015-12-06,[' Matthias Würsch '],Classic
null,3.-Meisterzyklus-Konzert,2015-12-06,"[' Corina Belcea ', ' Axel Schacher ', ' Krzysztof Chorzelski ', ' Antoine Lederlin ']",Classic
Zürich,Denn-wie-Mann-sich-bettet-Ein-kurtweilliger-Liederabend,2015-12-06,"['Christian Jott Jenny ', ' Edward Rushton ', ' Othella Dallas ']",Pop
Basel,Heimat-Familie-Bach-im-Fluss,2015-12-06,"[' Mira Gloor ', ' Frederic Sanchez ', ' Tania Ramos ', ' Lukas Gothszalk ', ' Vladyslava Luchenko ']",Classic
Münchenbuchsee,Lyrica-Quartett,2015-12-06,"['Anouk Theurillat ', ' Sandrine Canova ', ' Julia Malkova ', ' Eva Lüthi ']",Classic
Zürich,Grosse-Chorsinfonik,2015-12-06,"[' Peter Solomon ', ' Luba Orgonásová ', ' Alisa Kolosova ', ' Pavel Cernoch ', ' Peter Mikulás ']",Classic
Zürich,Precollege-Orchestra-Zürich,2015-12-06,['Marcel Üstün '],Classic
Wädenswil,Händels-Teatime-30-Jahre-Theater-Ticino,2015-12-06,"[' Nuria Rial ', ' Katharina Suske ', ' Anais Chen ', ' Balasz Maté ', ' Vital Julian Frey ', ' Jonathan Rubin ']",Classic
Bern,Hedreich-Nichols-&-Nachtfieber-Showband,2015-12-06,"[' Hedreich Nichols ', ' Roman Wyss ', ' André Kunz ', ' Stephen Brunner ', ' Andreas Schnyder ']",
Luzern,22.-Klub-Konzert-Luzern-PianoTango,2015-12-06,['Robert Schmidt '],
Winterthur,Grave,2015-12-06,"['Grave ', ' Malevolent Creation ']",Pop
null,Tiziano-Ferro,2015-12-06,['Tiziano Ferro '],Pop
Zürich,O-magnum-mysterium,2015-12-06,[' Manuel Andrea Leuenberger '],Classic
