location,event,date,artists,genre
Luzern,Lunchkonzert,2015-03-06,"['Nadège Rochat ', ' Danae Dörken ']",Classic
Luzern,Konzert-und-Begegnungen-für-Menschen-mit-Demenz,2015-03-06,"[' Nadège Rochat ', ' Danae Dörken ']",Classic
Zürich,Mark-Lanegan,2015-03-06,"['Mark Lanegan ', ' support: Duke Garwood ', ' The Faye Dunaways ']",
Zürich,Death-DTA,2015-03-06,"['Death DTA ', ' Massacre ', ' Abysmal Dawn ', ' Loudblast ']",
Liestal,Gabriel-Benedek,2015-03-06,['Gabriel Benedek '],Pop
Bern,Mozart-,2015-03-06,[' Alina Pogostkina '],Classic
Brunnen,Songs-for-Ariel,2015-03-06,"['Alexander Seidel ', ' Daniel Trumbull ']",Classic
Zürich,Internationales-Country-Music-Festival,2015-03-06,['The Nashville Bluegrass Band '],
Arbon,How-My-Heart-Sings,2015-03-06,"['Goran Kovacevic ', ' Isabella Pincsek ']",
Basel,rubik.ernö.quintet,2015-03-06,"[' Lawrence Williams ', ' Ern Zoltán Rubik ', ' Bálint Bolcsó ', ' Ern Hock ', ' Gergely Kovács ']",
Pratteln,Eisbrecher,2015-03-06,['Eisbrecher '],
Basel,Piaf,2015-03-06,"['Katharine Mehrling ', ' Katharine Mehrling ', ' Ferdinand von Seebach ', ' Jo Gehlmann ', ' Vassily Dück ', ' HD Lorenz ', ' Philipp Schmitt ']",Pop
Zürich,Wege-Stationen,2015-03-06,"[' Catriona Buhler ', ' Rahel Cunz ', ' Martina Schucan ']",Classic
Zürich,Acoustic-Friday,2015-03-06,"[' Tenzin Ngingthatshang ', ' Louis Billete ', ' François Lana ', ' Fabien Iannone ', ' Martin Perret ']",
Zürich,Usher,2015-03-06,['Usher '],
null,Between-the-Beats-Festival,2015-03-06,"['Kid Simius ', ' Das ', ' BRNS ']",
null,Blue-Bones,2015-03-06,['Blue Bones '],
Basel,Canti-popolari,2015-03-06,"[' Svea Schildknecht ', ' Francisca Näf ', ' Jean-Jacques Knutti ', ' Jean-Christophe Groffe ', ' Olivia Steimel ']",Classic
Thun,Care-Company,2015-03-06,"[' Peter Tièche ', ' Romain Müller ', ' André Hunziker ', ' Mike Bischof ', ' Muso Stamm ']",
Zürich,Badaroux-Guthrie-Petit-Desperez,2015-03-06,"[' Pierre-Antoine Badaroux ', ' Will Guthrie ', ' Maxime Petit ', ' Julien Desperez ']",
Winterthur,Theiler-Flisch-Renold-deat.-Rafael-Schilt,2015-03-06,"[' Yves Theiler ', ' Rätus Flisch ', ' Tony Renold ', ' Rafael Schilt ']",
Basel,John-Németh-Band,2015-03-06,['John Németh Band '],
Lausanne,Two-Gallants,2015-03-06,['Two Gallants '],
Aarau,Born-From-Pain,2015-03-06,['Born From Pain '],
Basel,Albert-Sanz-Trio,2015-03-06,"[' Albert Sanz ', ' Larry Grenadier ', ' Jorge Rossy ']",
null,Metronomy,2015-03-06,"['Metronomy ', ' Support: Robbing Millions ']",Electronic
Liebefeld,Forest-Radio,2015-03-06,"[' Karin Meier ', ' Hannes Bürgi ', ' Claude Meier ', ' Christoph Steiner ']",
Zürich,Troyka,2015-03-06,"['Troyka ', ' Chris Montague ', ' Kit Downes ', ' Joshua Blackmore ']",
Baden,Amemanera,2015-03-06,"['Amemanera ', ' Marica Canavese ', ' Marco Soria ']",Pop
Zürich,Hely,2015-03-06,"[' Lucca Fries ', ' Jonas Ruther ']",
Baden,One-Sentence-Supervisor,2015-03-06,[' M185 '],
Kriens,Tobi-Gmür,2015-03-06,['Tobi Gmür '],Pop
Zürich,Jay-Electronica,2015-03-06,['Jay Electronica '],
Zürich,Len-Sander,2015-03-06,['Len Sander '],Electronic
Basel,Bscene,2015-03-06,[' Asaf Avidan '],
Luzern,Daccordeon,2015-03-06,"[' Chris von Hoffmann ', ' Richard Pizzorno ', ' Sam Joss ', ' Francis Coletta ']",
Zürich,Latin-Touch,2015-03-06,[' dance animation by Orestes Vega '],
Basel,Bscene,2015-03-06,[' hosted by Bigben '],
Bern,Wild-Boogie-Combo,2015-03-06,['Wild Boogie Combo '],
Bern,Rabe-Fest,2015-03-06,['Asian Dub Foundation Soundsystem '],
Schaffhausen,Lemur,2015-03-06,['Lemur '],
Zürich,Mantik,2015-03-06,"[' Johanna van der Wingen ', ' René Gadow ', ' Flurin von Salis ', ' Cyrill Zumsteg ', ' Marc Peier ']",
null,Portuguese-Flavor,2015-03-06,['DJs Garotas de Ipanema '],
Lausanne,Shantel,2015-03-06,['Shantel '],
