location,event,date,artists,genre
Zürich,Bayernmän,2016-05-17,['Bayernmän '],traditional
Zürich,Jazzapero,2016-05-17,"[' Herbert Kramis ', ' Andrea Kirchhofer ', ' Otmar Kramis ', ' Nick Gutersohn ', ' Christophe Dufaux ']",
Zürich,Jazzraum,2016-05-17,"[' Vojko Huter ', ' Raphael Walser ', ' Paul Amereller ']",
Bern,Internationales-Jazzfestival-Bern,2016-05-17,"[' John Michael Bradford ', ' Isaiah Thompson ', ' Daniel Winshall ', ' Jared Silverstein ']",
Zürich,David-Duchovny,2016-05-17,['David Duchovny '],
Zürich,Klavierabend,2016-05-17,['Viviana Sofronitsky '],Classic
Basel,Italianità,2016-05-17,"[' Kamilla Schatz ', ' Petru Iuga ']",Classic
Bern,Internationales-Jazzfestival-Bern,2016-05-17,"['Jazz By 5 ', ' Cecile McLorin-Salvant ']",
Zürich,Konzert-um-halb-acht-Wonne-und-Wehmut,2016-05-17,['Andreas Wildi '],Classic
Bern,Furious-Few,2016-05-17,['Furious Few '],
Zürich,Adele,2016-05-17,['Adele '],Pop
Luzern,These-Things-Happen,2016-05-17,"[' Keefe Jackson ', ' Oscar Jan Hoogland ', ' Christian Weber ', ' Julian Satorius ']",
null,Powersolo,2016-05-17,['Powersolo '],
Zürich,Mine,2016-05-17,"['Mine ', ' Haller ']",Pop
Basel,Alfred-Knüsel-zum-75.-Geburtstag,2016-05-17,[' Fernando Caida Greco '],Classic
Feuerthalen,Todd-Wolfe-Band,2016-05-17,['Todd Wolfe Band '],
Zürich,Max-Jury,2016-05-17,['Max Jury '],Pop
Basel,Andi-Tausch-Quartet,2016-05-17,"[' Andi Tausch ', ' Jean-Paul Brodbeck ', ' Matthias Pichler ', ' Reinhold Schmölzer ']",
Bern,Kinky-Friedman,2016-05-17,['Kinky Friedman '],
Düdingen,Nadia-Reid,2016-05-17,"['Nadia Reid ', ' Anthonie Tonnon ']",
