location,event,date,artists,genre
Zürich,Weekend,2013-10-31,['Weekend '],
Zürich,Liederabend,2013-10-31,"['Annette Dasch ', ' Helmut Deutsch ']",Classic
Gessnerallee-Zürich,Zürich,2013-10-31,['David Sanborn & Bob James Group feat. Steve Gadd '],
Binningen,Best-of-Ohrenschmaus,2013-10-31,"['Jo Künzle ', ' Tobias Hächler ', ' Annina Künzi ', ' Alexandra Hebart ', ' Virginia Breitenstein Krejcík ']",Classic
Basel,AMG-Sinfoniekonzerte,2013-10-31,"[' Kaia Urb ', ' Iris Oja ', ' Oliver Kuusik ', ' Uko Joller ']",Classic
Brunnen,Sonaten-für-Violine-und-Klavier,2013-10-31,"['Alexander Kuznetsov ', ' Slava Spiridonov ']",Classic
Zürich,Thursday-Night-Jazz,2013-10-31,"[' Rebecca Spiteri ', ' Jürg Ramspeck ', ' Fridolin Blumer ', ' Rolf Lyssy ']",
Winterthur,Die-Gewinnerin-des-Concours-Géza-Anda,2013-10-31,[' Varvara '],Classic
Zürich,Schön-wie-es-begann,2013-10-31,"[' Lisa Berg ', ' David Ruosch ', ' Curdin Janett ']",Pop
Basel,Trailerpark,2013-10-31,"['Trailerpark ', ' Alligatoah ']",
Luzern,Salonmusik,2013-10-31,"['Martin Schaefer ', ' Richard Decker ']",Classic
Komplex-457,Zürich,2013-10-31,['The Cat Empire '],
Baden,Whiteboy-James-&-The-Blues-Express,2013-10-31,['Whiteboy James & The Blues Express '],
null,Youn-Sun-Nah-&-Ulf-Wakenius,2013-10-31,['Youn Sun Nah & Ulf Wakenius '],
null,Konzert,2013-10-31,[' James Morisson '],Classic
Emmenbrücke,Wällbläch,2013-10-31,['Wällbläch '],Pop
Zürich,Mads-Langer,2013-10-31,"['Mads Langer ', ' Emma Longard ']",Pop
Aarau,Seat-Music-Session,2013-10-31,"[' Jenniffer Kae ', ' Johannes Oerding ', ' Jaz Ellington ']",Pop
Zürich,Home,2013-10-31,"['Szenisches Konzert von und mit Simona Ryser ', ' mit Anna Trauffer ', ' Philipp Schaufelberger ']",Classic
Uster,Othella-Dallas,2013-10-31,"['Othella Dallas ', ' Othella Dallas ', ' Hannes Bürgi ', ' Urs Müller ', ' Michael Chylewski ', ' Lukas Gasser ']",
Kloten,Lilly-Martin-&-Band,2013-10-31,"[' Lilly Martin ', ' Michael Dolmetsch ', ' Oliver Keller ', ' Markus Fritzsche ', ' Tom Beck ']",Pop
Bern,Bluesterrier,2013-10-31,"[' David Barreto ', ' Jörg Kratzer ', ' Stöffu Oesch ', ' Michael Sulzer ', ' Raoul Müller ']",
Winterthur,Florian-Favre-Trio,2013-10-31,"[' Florian Favre ', ' Manu Hagmann ', ' David Meier ']",
Basel,Charles-Bradley,2013-10-31,['Charles Bradley '],
Zürich,Piers-Faccini,2013-10-31,"['Piers Faccini ', ' Piers Faccini ', ' Simone Prattico ']",Pop
Basel,Fonda-Stevens-Group,2013-10-31,"[' Herb Robertson ', ' Michael Jefry Stevens ', ' Joe Fonda ', ' Harvey Sorgen ']",
Baden,Jazz-Rice-Performance,2013-10-31,"['Mirjam Harzenmoser ', ' Ueli Gygli ', ' Mischa Frey ', ' Alex Merz ']",
Lausanne,Ben-l'oncle-Soul-&-Monophonics,2013-10-31,"[""Ben l'oncle Soul & Monophonics ""]",
Wabern,True-Colors,2013-10-31,"[' Karina Fernandez ', ' Andreas Michel ']",
Feuerthalen,Session-Club-Dimitri,2013-10-31,['C. J. Boyd '],Pop
Bern,Hola-Ghost,2013-10-31,[' Maladroits '],
Lausanne,Guizmo,2013-10-31,['Guizmo '],
Rubigen,Aynsley-Lister,2013-10-31,['Aynsley Lister '],
Basel,Bleu-Roi,2013-10-31,['Bleu Roi '],Electronic
Zürich,Salsamania,2013-10-31,['DJs Fabrizio Zoro '],
Zug,King-Mastino,2013-10-31,['King Mastino '],
Basel,Peter-Finc,2013-10-31,[' support: Peter Piek '],Pop
Birsfelden,Prekmurski-Kavbojci,2013-10-31,"[' Martin Medimorec ', ' Ulrich Pletscher ', ' Jaro Milko ', ' Benjamin Brodbeck ']",Pop
Zürich,Jazznojazz,2013-10-31,['The New Mastersounds '],
Gessnerallee-Zürich,Zürich,2013-10-31,['Till Brönner '],
Luzern,Jam-Session,2013-10-31,['Richard Decker '],
Zürich,I-Am-in-Love,2013-10-31,['I Am in Love '],Pop
ewz-Unterwerk-Selnau,Zürich,2013-10-31,['Bilal '],Bilal
Kriens,James-Ferraro,2013-10-31,['James Ferraro '],Electronic
Wabern,Gaia,2013-10-31,"[' Franziska Stadelmann ', ' Martin Stadelmann ']",
