location,event,date,artists,genre
Zürich,Monte-Carlo,2016-04-12,['Monte Carlo '],Pop
Zürich,Jazzapero,2016-04-12,"[' Marianne Racine ', ' Vera Kappeler ']",
Zürich,Kayef,2016-04-12,"['Kayef ', ' T-Zon ']",
Basel,AMG-Solistenabende,2016-04-12,"['Marie-Elisabeth Hecker ', ' Martin Helmchen ']",Classic
Bern,Internationales-Jazzfestival-Bern,2016-04-12,"['Joey Alexander Trio ', ' Jon Cleary & The Monster Gentlemen ']",
Zürich,Akademisches-Kammerorchester-Zürich,2016-04-12,['Chiara Enderle '],Classic
Cully,Cully-Jazz,2016-04-12,"['Kris Bowers ', ' Kris Bowers ', ' Nick Croes ', ' Alex Bonfanti ', ' Jamie Peet ']",
Zürich,Martin-Lechner,2016-04-12,"['Martin Lechner ', ' Martin Lechner ', ' Dave Feusi ', ' Roland Köppel ', ' Patrick Sommer ', ' Andy Schnyder ']",
Pratteln,Nile,2016-04-12,"['Nile ', ' Melechesh ']",
null,Saroos,2016-04-12,['Saroos '],Pop
Baden,Ensemble-Nikel,2016-04-12,"['Patrick Stadler ', ' Yaron Deutsch ', ' Brian Archinal ', ' Antoine Francoise ']",
Thun,Audétat-Moret-Geymeier,2016-04-12,"[' Pierre Audétat ', ' Patrice Moret ', ' Ganesh Geymeier ']",
Cully,Cully-Jazz,2016-04-12,"['Mare Nostrum II ', ' Paolo Fresu ', ' Richard Galliano ', ' Jan Lundgren ']",
Zürich,Artist-in-Residence-Alfred-Zimmerlin,2016-04-12,"[' Alfred Zimmerlin ', ' Flo Stoffner ', ' David Meier ', ' Elisa Arciniegas Pinilla ', ' Emilio Guim ']",
Basel,The-Tiger-Lillies,2016-04-12,['The Tiger Lillies '],Pop
Basel,Janetts-Jazzmusik-Baukasten,2016-04-12,"[' Marena Whitcher ', ' Niculin Janett ', ' Lukas Wyss ', ' Marvin Trummer ', ' Lisa Hoppe ', ' Daniel db Weber ']",
Cully,Cully-Jazz,2016-04-12,['Bachar Mar-Khalifé '],
Winterthur,Schauplatz,2016-04-12,['The Oscilation '],
Zürich,Son-Little,2016-04-12,['Son Little '],Pop
Düdingen,Willis-Earl-Beal,2016-04-12,['Willis Earl Beal '],
