location,event,date,artists,genre
Baden,Felix-und-Fanny-auf-Reisen,2013-11-16,[' Jeannette Wernecke '],Classic
Aarau,Chico-Freeman-&-Christian-Stock-Trio,2013-11-16,"[' Chico Freeman ', ' Christian Stock ', ' Martin Schrack ', ' Walter Bittner ']",
Laufenburg,Felix-und-Fanny-auf-Reisen,2013-11-16,[' Jeannette Wernecke '],Classic
Basel,Benefizkonzert-zugunsten-Stiftung-Cerebral,2013-11-16,"['Andrea Lötscher ', ' Esther Gutbub ']",Classic
Zürich,Thees-Uhlmann,2013-11-16,"['Thees Uhlmann ', ' Rob Lynch ']",Pop
Zürich,Junge-nordamerikanische-Musik,2013-11-16,[' Joshua Modney '],Classic
Luzern,Piano-Entertainment,2013-11-16,['Fabienne Ambühl '],
Basel,Glanz-und-Kontemplation,2013-11-16,[' Daniel Erni '],Classic
Luzern,Rezital-1,2013-11-16,['Evgeny Kissin '],Classic
Zürich,Josipa-Lisac,2013-11-16,['Josipa Lisac '],
Zürich,Meh-Suff,2013-11-16,"['Eisregen ', ' Debauchery ']",
Zürich,Romantische-Chormusik,2013-11-16,[' Hansueli Bamert '],Classic
Zürich,Pepe-Romero,2013-11-16,['Pepe Romero '],Classic
Brig,Kammermusikkonzert-Projektion,2013-11-16,"[' Marielle Oggier ', ' Ursula Hächler ', ' Kiyomi Higaki ']",Classic
Lyss,Red-Hot-Chili-Pipers,2013-11-16,['Red Hot Chili Pipers '],
Bern,The-Messiah,2013-11-16,"[' Anne-Florence Marbot ', ' Judith Lüpold ', ' Simon Witzig ', ' Jürg Brunner ']",Classic
Zürich,Klangkunst-Teheran,2013-11-16,"[' Mostafa Mahmoudi ', ' Pierre Baranger ', ' Pierre-Yves Binard ', ' Hamid Khosroshahi ', ' Ali Boustan Oud ', ' Reza Asgarzadeh Bariton ', ' conductor: Christophe Rezai ']",Classic
null,Daughter,2013-11-16,"['Daughter ', ' Broken Twin ']",
Bern,Sabat-Mater,2013-11-16,"['Oriane Pons ', ' Dominika Gajdzis ', ' Ina Hofmann ']",Classic
Kongresshaus,Zürich,2013-11-16,['Patricia Kaas '],
Basel,Ragas-of-North-India,2013-11-16,"['Ken Zuckerman ', ' Sarod & Swapan Chaudhuri ']",Classic
Zürich,Passenger,2013-11-16,"['Passenger ', ' Stu Larsen ']",
Zürich,Mark-Lanegan,2013-11-16,"['Mark Lanegan ', ' Duke Garwood ']",
Eglisau,Bolschoi-Don-Kosakenchor,2013-11-16,['Bolschoi Don Kosakenchor '],
Zürich,The-Dodos,2013-11-16,['The Dodos '],
Lausanne,Kamelot,2013-11-16,"['Kamelot ', ' support: Revamp ', ' Tellus Requiem ']",
Wetzikon,Famiglia-Rossi,2013-11-16,['Famiglia Rossi '],
Basel,Aliéksey-Vianna-Trio,2013-11-16,"[' Aliéksey Vianna ', ' Stephan Kurmann ', ' Mauro Martins ']",
Solothurn,Simon-Spiess-Trio-feat.-Thomas-Baumgartner,2013-11-16,"[' Simon Spiess ', ' Thomas Baumgartner ', ' Marco Nenninger ', ' Daniel Mudrack ']",
Dietikon,Zdravko-Colic,2013-11-16,['Zdravko Colic '],
Zürich,Orange-Slice,2013-11-16,"['Matthias Spillmann ', ' Lukas Thöni ', ' Yannick Barmann ', ' Tamriko Kordzaia ', ' Dominik Blum ']",Classic
Zürich,Dilated-Peoples,2013-11-16,"['Dilated Peoples ', ' Brother Ali ']",
null,Kaolin,2013-11-16,"['Kaolin ', ' Daniel Armand ']",Pop
Frauenfeld,The-Jancee-Pornick-Casino,2013-11-16,['The Jancee Pornick Casino '],
Sursee,Great-Elk,2013-11-16,['Great Elk '],
Rubigen,Fiddler's-Green,2013-11-16,"[""Fiddler's Green ""]",
Aarau,Amatorski,2013-11-16,['Amatorski '],Pop
Thun,Nicolas-Sturm-&-das-Klingen-Ensemble,2013-11-16,['Nicolas Sturm & Das Klingen Ensemble '],Pop
Zug,Rantanplan,2013-11-16,['Rantanplan '],
Zürich,Zephyr-Combo,2013-11-16,"['Zéphyr Combo ', ' Geert Dedapper ', ' Esther Nydegger ', ' Ali Salvioni ', ' Fridolin Blumer ']",Pop
Zürich,Nihilist-Approved,2013-11-16,['Nihilist Approved '],
Basel,Salsa-All-Styles,2013-11-16,['DJ El Rumbero '],
Bern,Sonic-Movements-3,2013-11-16,"[' Monic Mathys ', ' Nicole Aravena Stocker', ' Don Li ']",
Basel,Beenie-Man-&-Zagga-Zaw-Band,2013-11-16,['Beenie Man & Zagga Zaw Band '],
Basel,4-Viertel,2013-11-16,[' Naughty Nmx '],
Lausanne,Metz,2013-11-16,"['Metz ', ' Cheatahs ']",Pop
Zug,Casino-Style,2013-11-16,"['DJs Philip Bader ', ' Julien Quentin ', ' Anahit Kurtikyan ', ' Silvia Simionescu ', ' Claudius Herrmann ']",
Winterthur,Damla,2013-11-16,['DJs Kazim Baskale '],
Basel,Family-Affairs-presente-República-de-Sofrito-Basel,2013-11-16,"['DJs Sofrito ', ' Drum Talk ']",
Luzern,T-Raumschmiere,2013-11-16,['T Raumschmiere '],Electronic
Zürich,10-Days-Live,2013-11-16,['David August '],Pop
