location,event,date,artists,genre
Basel,Baselworld-Village,2016-03-21,['Bê Betina Ignacio '],
Zürich,Passionsandacht,2016-03-21,[' Andreas Jost '],Classic
Zürich,Bach,2016-03-21,"[' Hanna Weinmeister ', ' ', ' Maria Goldschmidt ', ' Philipp Mahrenholz ']",Classic
Zürich,Josef-Salvat,2016-03-21,['Josef Salvat '],Pop
Zürich,Spektrumkonzert-Stabat-mater,2016-03-21,"[' Francis Lucas ', ' Ionna Seira ', ' Tilmann Bogler ']",Classic
Zürich,Brutal-Youth,2016-03-21,"['Brutal Youth ', ' Dan Webb And The Spiders ', ' Irish Handcuffs ']",
Basel,Inside-the-Orchestra,2016-03-21,[' Daria Korotkova '],Classic
Zürich,Macklemore-&-Ryan-Lewis,2016-03-21,['Macklemore & Ryan Lewis '],Pop
Zürich,Macklemore-&-Ryan-Lewis,2016-03-21,['Macklemore & Ryan Lewis '],
null,Christoph-Neuhaus-Path-Group,2016-03-21,"[' Christoph Neuhaus ', ' Andreas Feith ', ' Axel Kühn ']",
null,Eros-Ramazotti,2016-03-21,['Eros Ramazotti '],Pop
Zürich,Nik-Bärtsch's-Ronin,2016-03-21,"[' Nik Bärtsch ', ' Kaspar Rast ', ' Sha ', ' Thomy Jordi ']",
Zürich,The-Internet,2016-03-21,['The Internet '],
Pratteln,Monster-Magnet,2016-03-21,"['Monster Magnet ', ' Scorpion Child ']",
Baden,Donat-Fisch-Quartett,2016-03-21,"[' Donat Fisch ', ' Andy Scherrer ', ' Bänz Oester ', ' Norbert Pfammatter ']",
Zürich,Dan-Stuart,2016-03-21,['Dan Stuart '],
Zürich,Emile-Parisien-&-Vincent-Peirani-Duo,2016-03-21,"[' Emile Parisien ', ' Vincent Peirani ']",
