,location,event,date,artists,genre
0,Basel,AMG-Sonntagsmatineen,2015-01-25,"[' Alexander Mayer ', ' Felix Froschhammer ']",['Classic']
1,null,4.-Kammerkonzert,2015-01-25,"['Erzs?bet Barn?cz ', ' Fr?d?ric Carri?re ', ' Alice Bourgouin ']",['Classic']
2,Bern,Camerata-Bern,2015-01-25,['Conductor: Pekka Kuusisto '],['Classic']
3,Z?rich,Alleine-zu-zweit,2015-01-25,"[' Sebastian Bohren ', ' Dmitri Demiashkin ']",['Classic']
4,Z?rich,Hottinger-Konzert-Matin?e,2015-01-25,['Sidney Fuchs '],['Classic']
5,Z?rich,Brunchkonzert,2015-01-25,"['Wang Xiao Ming ', ' Laurent Weibel ', ' Rumjana Naydenova ', ' Xavier Pignat ', ' Petar Naydenov ', ' Caspar Dechmann ']",['Classic']
6,Z?rich,Grosses-Orgelkonzert,2015-01-25,"['Luc Seydoux ', ' Thomas J?ggi ', ' Bruno Reich ']",['Classic']
7,null,Konzert,2015-01-25,"[' Hans-Peter Frehner ', ' Manfred Spitaler ', ' Viktor M?ller ', ' Lorenz Haas ', ' Urs Bumbacher ', ' Nicola Romano ']",['Classic']
8,Bern,Amparo-S?nchez,2015-01-25,"['Amparo S?nchez ', ' Amparo S?nchez ', ' Willy Fuego ', ' Jose Alberto Varona ', ' Jorge Mestres ', ' Ricard Parera ']","['world', 'music']"
9,Bern,Amparo-Sanchez,2015-01-25,['Amparo Sanchez '],"['Jazz', 'Blues', 'Soul']"
10,null,From-Russia-with-Love,2015-01-25,"[' Felix Froschhammer ', ' Rachel R. Sp?th ', ' Markus Fleck ', ' Andreas Fleck ']",['Classic']
11,Z?rich,Who-is-it-Antrittsorgelkonzert,2015-01-25,['Christian Gautschi '],['Pop']
12,Z?rich,SULP,2015-01-25,"[' Lisette Stoffel ', ' Matthias Gubler ', ' Simon Dettwiler ', ' Hannes Frankhauser ']",['traditional']
13,Bern,Camerata-Bern,2015-01-25,"['Nicolas Altstaedt ', ' Milla Viljamaa ', ' conductor: Pekka Kuusisto ']",['Classic']
14,W?denswil,Undine-oder-die-Geschichte-eines-hoffnungslosen-Wassergeistes,2015-01-25,"[' Mona Petri ', ' Barbara Bossert ', ' Kathrin Bertschi ', ' Hannes B?rtschi ']",['Classic']
15,Z?rich,Klangwelt-IV,2015-01-25,"[' Moema Rodrigues ', ' Janos Ecseghy ', ' Beate Springorum ', ' Florian Barak ']",['Classic']
16,null,Jubil?umskonzert,2015-01-25,"[' Sarah Nathalie Maeder ', ' Ingrid Alexandre ', ' Christoph Gabathuler ', ' Marcus Niedermeyr ']",['Classic']
17,Winterthur,Winterthurer-Symphoniker,2015-01-25,['Sarah Rumer '],['Classic']
18,Bern,Orgelkonzert,2015-01-25,"['Benjamin Righetti ', ' Anoine Auberson ']",['Classic']
19,Z?rich,Helferei-Ensemble-Z?rich,2015-01-25,['Walter L?mmler '],['Classic']
20,Luzern,Konzert,2015-01-25,"[' Ola Sendecki ', ' Ruth Gierten ', ' Liese M?sz?r ', ' Trude M?sz?r ']",['Classic']
21,null,Kammermusikkonzert-Geheimnisvolle-Zeichen,2015-01-25,[' Eva Nievergelt '],['Classic']
22,Elgg,D?lice-&-Magie,2015-01-25,"['Rebekka Ott ', ' Elisabeth Harringer ']",['Classic']
23,Basel,Orgel-und-Kammermusik,2015-01-25,"['Martin Frey ', ' Susanne B?ke-Kern ']",['Classic']
24,Bern,English-Style,2015-01-25,[' Ursula Heim '],['Classic']
25,Dietikon,A-Whole-New-World,2015-01-25,"[' Jean-Jacques Goumaz ', ' R?ka Jaksics ', ' Damian Meier ', ' Sabine Lehmann ', ' Niggi W?thrich ', ' Iris Eggler ']",['Classic']
26,null,A-bailar,2015-01-25,[' live: Alexander Febles '],"['Ragga', 'Reggae', 'African', 'Music', 'Dancehall']"
27,Kappel-am-Albis,Musik-und-Wort-abgesagt,2015-01-25,"[' Daniela Hunziker ', ' Ina Hofmann ']",['Classic']
28,Bern,Angelus-Novus-II,2015-01-25,[' works by Helmut Oehring '],['Classic']
