location,event,date,artists,genre
Zürich,Tom-e-Fred-Sextet,2013-04-16,"[' Wolfgang Häuptli ', ' Dani Frei ', ' Rolf Winiger ', ' Elmar Kluth ', ' Fredi Schmid ', ' Thomas Hirt ']",
Luzern,Blue-Soul-&-Me,2013-04-16,['Mark Tenger '],
Solothurn,The-Mosh-Lives-Tour-2013,2013-04-16,"['Emmure ', ' Chelsea Grin ', ' Obey The Brave ', ' Attila ', ' Buried In Verona ']",
Bern,Internationales-Jazzfestival-Bern,2013-04-16,"[""Monty Alexander's Triple Treat "", ' Monty Alexander ', ' Russell Malone ', ' Hassan Shakur ', ' Frits Landesbergen ']",
Zürich,Meisterinterpreten,2013-04-16,[' Antonio Meneses '],Classic
Mascotte,Zürich,2013-04-16,"['And You Will Know Us By The Trail Of Dead ', ' Rybozyme ', ' The Coathangers ']",
Zürich,Violine-Rezital,2013-04-16,"['Sacha Rozhdestvensky ', ' Josiane Marfurt ']",Classic
Pratteln,Lordi,2013-04-16,['Lordi '],
Luzern,The-Drummers,2013-04-16,"[' Pierre Favre ', ' Chris Jaeger Brown ', ' Markus Lauterburg ', ' Valeria Zangger ']",
Volkshaus,Zürich,2013-04-16,['Eels '],Eels
Zürich,Leimgruber-Weber-Wolfarth,2013-04-16,"[' Urs Leimgruber ', ' Christian Weber ', ' Christian Wolfarth ']",
Zürich,Manu-Katché-feat.-Nils-Petter-Molvaer,2013-04-16,"['Manu Katché feat. Nils Petter Molvaer ', ' Manu Katché ', ' Nils Petter Molvaer ', ' Tore Brunborg ', ' Jim Watson ']",
Lausanne,Asaf-Avidan-&-Band,2013-04-16,['Asaf Avidan & Band '],
Basel,Magno-Alexandre-Quarteto,2013-04-16,"[' Magno Alexandre ', ' Ricardo Fiuza ', ' Stephan Kurmann ', ' Mauro Martins ']",
Bern,Whisperings,2013-04-16,['Whisperings '],
Düdingen,K-X-P,2013-04-16,['K-X-P '],Electronic
Bern,Internationales-Jazzfestival-Bern,2013-04-16,"[""Monty Alexander's Triple Treat "", ' Monty Alexander ', ' Russell Malone ', ' Hassan Shakur ', ' Frits Landesbergen ']",
