location,event,date,artists,genre
Winterthur,Die-Samstagsmatinée,2013-09-21,"[' Reto Senn ', ' Nick Gutersohn ', ' Herbert Kramis ']",
null,Rock-am-See,2013-09-21,"['Die Toten Hosen ', ' The Hives ', ' Primal Scream ', ' Broilers ', ' Band of Skulls ', ' Donots ', ' The Strypes ']",
Zürich,Äussere-Feier-Bruder-Klaus,2013-09-21,"['Rita Meier ', ' Felix Gubser ']",Classic
Zürich,Freestyle,2013-09-21,"['Frittenbude ', ' Snoffeltoofs ']",Pop
Schupfart,Schupfart-Festival,2013-09-21,"['Bellamy Brothers ', ' Truck Stop ', ' Gunter Gabriel & Nashville Playboys ']",
Winterthur,Symphonie-Konzert,2013-09-21,[' Daniele Galaverna '],Classic
Luzern,Piano-Entertainment-Easy-Pop-Melodies,2013-09-21,['Christian Mettler '],Pop
Zürich,Spandan-Notes-of-Hope,2013-09-21,"['Ustad Shafqat Ali Khan ', ' Hans Wettstein ']",
Zürich,Symphonischer-Herbst,2013-09-21,['Dmitry Sitkovetsky '],Classic
null,Nationales-Festival-St.-Gallen,2013-09-21,"[' Rainer Hagmann ', ' Nathalie Maerten ']",
null,Orgelherbst,2013-09-21,['Dieter Hubov '],Classic
Zürich,Jephte,2013-09-21,"[' Lia Andres ', ' Mirjam Berli ', ' Seraina Perrenoud ', ' Gabriel Jublin ']",Classic
Zürich,Ein-deutsches-Requiem,2013-09-21,"[' Maya Boog ', ' Rudolf Rosen ']",Classic
Basel,Urban-Cone,2013-09-21,['Urban Cone '],
Zürich,Leidenschaft-der-Romantik,2013-09-21,"[' Virginia Rossetti ', ' Andrea Mascetti ', ' Giacomo Grava ']",Classic
Zürich,Gefühlsecht-&-Band,2013-09-21,"[' Kirsten Feierabend-Lichtner ', ' Otto Lichtner ', ' Jörg Holik ', ' Damir Pezo ']",
Zürich,Konzertliebe-Time-Passing,2013-09-21,"[' Anja Pöche ', ' Barry Guy ', ' Savina Yannatou ', ' Matthew Brook ', ' Barry Guy ']",Classic
Basel,Kammermusik-und-Literatur,2013-09-21,"[' Marisa Waldburger ', ' Marc Bätscher ', ' Ursula Hächler ', ' Kiyomi Higaki ']",Classic
Zürich,Farbmusik-4-Jahreszeiten-Herbst,2013-09-21,"['Hanspeter Kruesi ', ' Tatjana Nikic ']",
Zürich,Meh-Suff,2013-09-21,[' Trial '],
Basel,Matanza,2013-09-21,['Matanza '],Electronic
Zürich,Chansons-en-Stok,2013-09-21,"['Geneviève Toupin ', ' Bernard Adamus ']",
Zürich,5-Jahre-für-Dich,2013-09-21,['Mister & Mississippi '],Pop
Aarau,Mozart-&-Respighi,2013-09-21,[' Markus Lehmann '],Classic
Luzern,Kammermusikalisches-Jazzhighlight,2013-09-21,"['Daniel Schläppi ', ' Marc Copland ']",
Lausanne,Zaho,2013-09-21,['Zaho '],
Kappel-am-Albis,Wasserkonzert,2013-09-21,"['Helge Burggrabe ', ' Geraldine Zeller ', ' Olivia Jeremias ', ' Claus Bantzer ']",Classic
Zürich,Zeraphine,2013-09-21,"['Zeraphine ', ' Qntal ']",
null,Nationales-Festival-St.-Gallen,2013-09-21,"[' Sandy Patton ', ' Antonia Giordano ', ' Thomas Dürst ', ' Peter Schärli ']",
Burgdorf,Cupola-Festival,2013-09-21,[' Griefjoy '],Pop
Zürich,Mostar-Sevdah-Reunion,2013-09-21,"['Mostar Sevdah Reunion ', ' Miso Petrovic ', ' Sandi Durakovic ', ' Nermin Alukic ', ' Marko Jakovljevic ', ' Vanja Radoja ', ' Gabrijel Prusina ', ' Senda Trnovac ']",
Baden,Camila-Arrantes,2013-09-21,['Camila Arrantes '],
Zürich,Weltmusikwelt,2013-09-21,"['Pepe Habichuela ', ' Pepe Habichuela ', ' Tamara Escudero ', ' Juanita Carmona ']",
Basel,Floriano-Inácio-Jr.-Quarteto,2013-09-21,"[' Rodrigo Botter Maio ', ' Floriano Inácio Jr ', ' Dudu Penz ', ' Mauro Martins ']",
Zürich,Raphael-Jost-&-Lots-of-Horns,2013-09-21,"[' Raphael Jost ', ' Raphael Walser ', ' Jonas Ruther ', ' Lukas Thöni ', ' Thierry Kuster ']",Pop
Herzogenbuchsee,Jonathan-Kluth,2013-09-21,['Jonathan Kluth '],
null,Idle-Class,2013-09-21,['Idle Class '],
Glarus,Raggabund,2013-09-21,['Raggabund '],
Frauenfeld,Nideröst-&-Söhne,2013-09-21,"[' Mathis Kramer-Länger ', ' Kaspar Schindler ', ' Andi Thürig ']",Pop
Zürich,Mariachi-Dos-Mundos,2013-09-21,['Mariachi Dos Mundos '],
Bern,Adrian-Sherwood,2013-09-21,['Adrian Sherwood '],
null,Melissa-Laveaux,2013-09-21,['Melissa Laveaux '],Pop
Basel,Salsa-all-Styles,2013-09-21,[' Emir Garcia '],
null,Nationales-Festival-St.-Gallen,2013-09-21,"[' Elysa Kay ', ' Jürgen Waidele ', ' Rainer Apel ', ' Pele Keller ']",
Zürich,Zacarias-Ferreira,2013-09-21,['Zacarias Ferreira '],
Bern,Metric-Rotations-1,2013-09-21,"['Harald Haerter ', ' Tian Bosshard ', ' Maurice Könz ']",
Zürich,Masta-Ace-feat.-Stricklin-&-Marco-Polo,2013-09-21,['Masta Ace feat. Stricklin & Marco Polo '],
Solothurn,Washington-Dead-Cats,2013-09-21,['Washington Dead Cats '],
