location,event,date,artists,genre
Zürich,Riese-Rick-macht-sich-schick,2013-04-27,"['Vera Schnider ', ' Jana Karsko ', ' Anna Tchinaeva ', ' Pierre Tissonnier ', ' Anna Tyka Nyffenegger ', ' Silvan Hürlimann ']",Classic
Komplex-457,Zürich,2013-04-27,"['Heaven Shall Burn ', ' August Burns Red ', ' Callejon ', ' Architects ', ' Your Demise ', ' While She Sleeps ', ' Adept ']",
Bern,Konzert,2013-04-27,['Giulietta Koch '],Classic
Liestal,Betrug-eine-kleine-Operngala,2013-04-27,"['Muriel Fankhauser ', ' Ashley Prewett ', ' Iryna Krasnovska ']",Classic
Basel,Frühjahrskonzert,2013-04-27,[' Manuela Fuchs '],Classic
Luzern,Blue-Soul-&-Me,2013-04-27,['Mark Tenger '],
Wetzikon,Beifuss-Festival,2013-04-27,"['Pupkulies & Rebecca ', ' David Hope ']",
Star-Club,Uster,2013-04-27,"['The Vagrants ', ' The Sunny Boys ']",
Zürich,The-Pasta-Cowboys,2013-04-27,"[' Davide Mandato ', ' Daniel Zihlmann ', ' Chris Schelker ', ' Giampiero Colombo ', ' Nick Mens ', ' Andy Oswald ']",
Zürich,Internationales-Dixie-and-Blues-Festival,2013-04-27,['Paul Kuhn Trio & Gaby Goldberg '],
Möriken,Princess,2013-04-27,"[' Oliver Schnyder ', ' Corinne Chapelle ']",Classic
Zürich,Letzte-Instanz,2013-04-27,['Letzte Instanz '],
Bern,Internationales-Jazzfestival-Bern,2013-04-27,"['McCoy Tyner Latin Jazz All-Stars ', ' McCoy Tyner ', ' Gary Bartz ', ' Steve Turre ', ' Claudio Roditi ', ' Gerald Cannon ', ' Ignacio Berroa ', ' Francisco Mela ']",
Bern,On-a-Summer's-Day,2013-04-27,"[' Felicitas Erb ', ' Regula Konrad ', ' Anne Schmid ', ' Masako Art ']",Classic
Zürich,Keltikon,2013-04-27,"[' Iain Duncan ', ' Olaf Owl ', ' Rino Bollin ', ' Patrick Feuz ']",
Zug,Monthly-Assault,2013-04-27,['Pighead '],
Zürich,Konzert,2013-04-27,"['Roswitha Killian ', ' Fumiko Shiraga ']",Classic
Plaza-Zürich,Zürich,2013-04-27,['Cold War Kids '],
Zürich,Vicky-Leandros,2013-04-27,['Vicky Leandros '],Pop
Zürich,Djordje-Balasevic,2013-04-27,['Djordje Balasevic '],Pop
null,Vocaljazzfair,2013-04-27,"[' Jürgen Waidele ', ' Peter Erdrich ']",
Burgdorf,Halunke,2013-04-27,"[' Christian Häni ', ' Simon Rupp ', ' Marco Mazotti ', ' Christoph Berger ']",Pop
Zürich,Imagine-Dragons,2013-04-27,['Imagine Dragons '],
Zürich,Imagine-Dragons,2013-04-27,['Imagine Dragons '],
Winterthur,Where's-Africa-Revisited,2013-04-27,"[' Irène Schweizer ', ' Omri Ziegele ']",
Bülach,Vince-Benedetti-mit-Alex-Felix-&-The-Lady-Birds,2013-04-27,"['Vince Benedetti mit Alex Felix & The Lady Birds ', ' Gina Günthard ', ' Petra Vogel ', ' Lisette Spinnler ', ' Alex Felix ', ' Hans Meier ', ' Antonio Gonzalez ']",
Zürich,Lina-Button-Copy-&-Paste,2013-04-27,"['Lina Button - Copy & Paste ', ' Lina Button ', ' Simon Kaufmann ', ' Aaron Wegmann ', ' Marvin Trummer ', ' Lukas Gasser ']",Pop
Lausanne,Moonspell,2013-04-27,['Moonspell '],
Dübendorf,Makiko-Hirabayashi-Trio,2013-04-27,"[' Makiko Hirabayashi ', ' Klavs Hovman ', ' Marilyn Mazur ']",Classic
