location,event,date,artists,genre
Luzern,Schubert-Lieder,2015-11-06,"['Mauro Peter ', ' Helmut Deutsch ']",Classic
Zürich,Werner-und-Company,2015-11-06,['Werner und Company '],Pop
Basel,Orgelspiel-zum-Feierabend,2015-11-06,['Jan Sprta '],Classic
Dietikon,Feierabendmusik,2015-11-06,"['Doris Grossenbacher ', ' Bernhard Hörler ']",Classic
Zürich,Unknown-Mortal-Orchestra,2015-11-06,['Unknown Mortal Orchestra '],
Zürich,Broken-Fate,2015-11-06,['Broken Fate '],
Zürich,Zürcher-Hammerklavierfestival-Flamenco,2015-11-06,['Els Biesemans '],Classic
Solothurn,Everlast,2015-11-06,['Everlast '],Pop
Zürich,Orgelrezital,2015-11-06,['Pier Damiano Peretti '],Classic
Zürich,Winterkonzert-2015,2015-11-06,[' Srdjan Vukasinovic '],Classic
Basel,Akademien-im-Salon,2015-11-06,"[' Jessica Jans ', ' Priska Comploi ']",Classic
Zürich,Dritte-Wahl,2015-11-06,['Dritte Wahl '],
Luzern,Jubiläums-Konzert-120-Jahre-Twerenbold,2015-11-06,[' Jan Lisiecki '],Classic
Zürich,Bilder-einer-Ausstellung,2015-11-06,['Simon Savoy '],Classic
Zürich,Neues-Zürcher-Kalviertrio,2015-11-06,"['Slobodan Mirkovic ', ' Carolyn Hopkins Marti ', ' Bernhard Billeter ']",Classic
Zürich,Gengahr,2015-11-06,"['Gengahr ', ' Oscar ']",
Zürich,The-Exploding-Boy,2015-11-06,"['The Exploding Boy ', ' Minuit Machine ']",
Bern,Marcon-Mozart,2015-11-06,[' Alina Ibragimova '],Classic
Basel,Charlie-Winston,2015-11-06,['Charlie Winston '],Pop
Bern,Oli-Kehrli,2015-11-06,['Oli Kehrli '],Pop
Zürich,Caro-Emerald-abgesagt,2015-11-06,['Caro Emerald '],Pop
Basel,Baloise-Session,2015-11-06,"['Tori Amos ', ' Randy Newman ']",
Basel,Sounds-of-Hollywood,2015-11-06,['Daniel Hope '],Classic
Basel,Musiktage-Arthur-Lourié,2015-11-06,"[' Rostislav Kozhevnikov ', ' Barbara Kuster ', ' Justyna Sliwa ', ' Teemu Myöhänen ', ' Saori Tomidokoro ', ' Sasha Boldachev ']",Classic
Wetzikon,Socialni-Teror,2015-11-06,['Socialni Teror '],
Pratteln,Thomas-Dybdahl,2015-11-06,['Thomas Dybdahl '],Pop
Winterthur,Laurent-Méteau's-Metabolism,2015-11-06,"[' Laurent Méteau ', ' Adrien Guerne ', ' Nils Fischer ', ' Ingo Hipp ', ' Philipp Schlotter ', ' Samuel Huwyler ', ' Jwan Steiner ']",
Zürich,Gisler-Peyer-Rojas,2015-11-06,"[' Beat Gisler ', ' Marius Peyer ', ' Jerry Rojas ']",
Zürich,Elias,2015-11-06,['Elias '],Pop
Liebefeld,Le-Rex,2015-11-06,"['Le Rex ', ' Benedikt Reising ', ' Marc Stucki ', ' Andreas Tschopp ', ' Marc Unternährer ', ' Rico Baumann ']",
null,Liebeslieder,2015-11-06,"['Laurence Guillod ', ' Lisandro Abadie ', ' Christian Favre ']",Classic
Baden,Bluegrass-Family,2015-11-06,"[' Marlies Bonin ', ' Friedbi Bonin ', ' Theo Hurter ', ' Finn Bodenmann ', ' Tom Bodenmannc ', ' Christoph Kämpf ', ' Käthi Bodenmann ']",
Basel,Many-Moons-Ago-feat.-Bob-Degen-&-David-Friedman,2015-11-06,"[' David Friedmann ', ' Bob Degen ', ' Markus Schieferdecker ', ' Peter Perfido ']",
Zürich,Loyko,2015-11-06,"[' Sergei Erdenko ', ' Artur Gorbenko ', ' Michail Savichev ']",
Luzern,Let's-Swing-Again,2015-11-06,"[' Enrico Orlandi ', ' Thom Grüninger ', ' Urs Stucki ', ' Kalli Gerhards ', ' Chris von Hoffmann ']",
Zürich,Noise-Me-Tender,2015-11-06,"['Petra Ackermann ', ' Philipp Meier ', ' Jorge Sànchez-Chiong ']",Classic
Baden,Otto-Normal,2015-11-06,['Otto Normal '],Pop
Rubigen,Paulo-Mendonca,2015-11-06,['Paulo Mendonca '],
Baden,Astronautalis,2015-11-06,['Astronautalis '],
Bern,Jones,2015-11-06,['Jones '],
Sankt-Gallen,C.-Gibbs,2015-11-06,['C. Gibbs '],
Brugg,Rostfrei,2015-11-06,"[' Julia Hofner ', ' Maude ', ' Tanguy ', ' Michel ', ' Guy ']",
Zürich,Fatale-Tage,2015-11-06,['Phall Fatale '],
Zürich,Courvoisier-Feldman-Niggli,2015-11-06,"[' Sylvie Courvoisier ', ' Mark Feldman ', ' Lucas Niggli ']",
Wil,Songwriter-Festival,2015-11-06,['Husky '],Pop
Thun,Elijah-Unplugged,2015-11-06,['Elijah Unplugged '],
Schaffhausen,Anatopia,2015-11-06,['Anatopia '],Pop
Aarau,The-Dark-Rising,2015-11-06,['DJs Reaper '],
Bern,H-Bombs,2015-11-06,['H-Bombs '],
Basel,Storm{O},2015-11-06,['Storm{O} '],
null,Rone,2015-11-06,"['Rone ', ' François 1er ', ' Referendum ']",Electronic
Basel,Fritz-Kalkbrenner,2015-11-06,['Fritz Kalkbrenner '],Electronic
Basel,Katermukke-Nacht,2015-11-06,[' DJs Dirty Doering '],Electronic
