location,event,date,artists,genre
Basel,Bachelorkonzert,2013-06-20,[' Anne-Lise Teruel '],Classic
Basel,Masterrezital,2013-06-20,[' Elisa Arciniegas Pinilla '],Classic
Basel,Bachelorkonzert,2013-06-20,[' Niamh McKenna '],Classic
Basel,Masterrezital,2013-06-20,[' Benoît Hennecart '],Classic
Volkshaus,Zürich,2013-06-20,"['Coal Chamber ', ' Clutch ', ' The Sword ', ' Chelsea Grin ']",
Zürich,Sommerkonzert,2013-06-20,"['Beatrice Haemig ', ' Hanna Langmeier ', ' Peter Doss ']",Classic
Basel,Masterrezital,2013-06-20,[' Mojca Gal '],Classic
Zürich,Momentaufnahme,2013-06-20,"['Gabriela Tanner ', ' Susanne Petersen ', ' Verena Barbara Gohl ', ' Christina Jaccard ']",Pop
Basel,Masterrezital,2013-06-20,[' Sebastion Rozo Perdigón '],Classic
Kreuzlingen,Jugalbandi,2013-06-20,"['Bhaskar Das ', ' Rohan Dasgupta ', ' Udai Mazumdar ']",
Winterthur,A-Cappella-Festival,2013-06-20,['Rock4 '],Pop
Luzern,Kvelertak,2013-06-20,['Kvelertak '],
Bern,Tarnish,2013-06-20,[' Ahad & Chrs '],
Ascona,Jazz-Ascona,2013-06-20,"[' Engelbert Wrobel ', ' Paolo Alderighi ', ' Bernard Flegar ', ' Duke Heitger ', ' Nicki Parrott ']",
null,Hellyeah,2013-06-20,"['Hellyeah ', ' P.O.D. ', ' Sacred Mother Tongue ']",
Hallenstadion,Zürich,2013-06-20,['Kiss '],Kiss
Luzern,Salonmusik,2013-06-20,"['Martin Schaefer ', ' Richard Decker ']",Classic
Komplex-457,Zürich,2013-06-20,['3 Doors Down '],
Winterthur,Adrian-Frey-Trio,2013-06-20,"[' Adrian Frey ', ' Patrick Sommer ', ' Tony Renolds ']",
Mahogany-Hall,Bern,2013-06-20,"[' Denise Donatsch ', ' Christoph Thiel ', ' Lucio Crivellotto ', ' Jean-Luc Gassmann ', ' Markus Karl ', ' Thomas Weibel ', ' Heinz Richner ', ' Andreas Steiner']",
Thalwil,Luke-&-Thom,2013-06-20,"[' Thomas Grüninger ', ' Lukas Heuss ']",Pop
Baden,Indigo,2013-06-20,"[' Bruno Stutz ', ' Peter Rey ', ' Marco Friedmann ', ' Heinz Fischer ', ' Martin Meyer ']",
Feuerthalen,Session-Club-Dimitri,2013-06-20,['Plutonium People '],
Basel,Transatlantic-Band,2013-06-20,"['Theresa Stucki ', ' Urs Graf ', ' Felix Bolliger ', ' Claude Conradi ', ' Roland Ernst ']",
Zürich,Fuchigami-to-Funato,2013-06-20,['Fuchigami to Funato '],Pop
Luzern,Jam-Session,2013-06-20,['Richard Decker '],
