location,event,date,artists,genre
Luzern,Piano-Entertainment-Blue-Soul-&-Me,2013-08-28,['Mark Tenger '],
Basel,Altstadt-Serenaden-Spanische-Reise,2013-08-28,[' Alice Borciani '],Classic
Thun,Bachwochen-Thun,2013-08-28,['Lise de la Salle '],Classic
Thun,Bachwochen-Thun,2013-08-28,['Lise de la Salle '],Classic
Murten,Serenadenkonzert-Im-Fadenkreuz,2013-08-28,[' Bruno Schneider '],Classic
Zürich,A-Soul-Night-With-Virginia,2013-08-28,['Virginia Koleva '],Pop
Frauenfeld,Jazz-Now,2013-08-28,"[' Michael Bucher ', ' Patrick Sommer ', ' Tobias Friedli ', ' Stefan Aeby ']",
Lenzburg,Klavier-Rezital-Oliver-Schnyder,2013-08-28,['Oliver Schnyder '],Classic
null,Schallmaschine-Maximus,2013-08-28,"[' Synergy Percussion ', ' Speak Percussion ', ' Bob Becker ']",Classic
Zürich,Matter-Live,2013-08-28,"[' Ueli Schmezer ', ' Mats Küpfer ', ' Lucas Stähli ', ' Michel Poffet ']",
Zürich,Renzo-Spotti-Trio,2013-08-28,"[' Renzo Spotti ', ' Tomi Hirt ', ' Dieter Ulrich ']",
null,Sommernachtskonzert-Hits-für-vier-Hände,2013-08-28,"[' Renata Ardaev ', ' Igor Ardaev ']",Classic
