location,event,date,artists,genre
null,Société-Philharmonique-Piano-Masterclass,2015-11-09,['Nicolas Hodges '],Classic
Zürich,Gletscher-Fezzer,2015-11-09,['Gletscher Fezzer '],traditional
Solothurn,Luna-Llena-Quartett,2015-11-09,"[' Simona Mango ', ' Bruce Reynolds ', ' Benjamin Heim ', ' Fernando DAmico ']",Pop
Basel,Kammermusik-um-halb-acht,2015-11-09,"['Charles-Antoine Duflot ', ' Bobby Mitchell ']",Classic
Basel,Calexico,2015-11-09,"['Calexico ', ' Gaby Moreno ']",
Basel,AMG-Solistenabend,2015-11-09,['Nobuyuki Tsujii '],Classic
Zürich,SDP,2015-11-09,['SDP '],
Basel,Mötley-Crüe-feat.-Alice-Cooper,2015-11-09,['Mötley Crüe feat. Alice Cooper '],
Zürich,Deep-Purple,2015-11-09,"['Deep Purple ', ' support: Rival Sons ']",
Zürich,Bilderbuch,2015-11-09,['Bilderbuch '],Pop
Zürich,Fat-Freddy's-Drop,2015-11-09,"[""Fat Freddy's Drop ""]",
Solothurn,Zebrahead,2015-11-09,['Zebrahead '],
Zürich,Nik-Bärtsch's-Ronin,2015-11-09,"[' Nik Bärtsch ', ' Kaspar Rast ', ' Thomy Jordi ', ' Sha ']",
Basel,Baloise-Session,2015-11-09,"['Gregory Porter ', ' The Roger Cicero Jazz Experience ']",Pop
null,Crossfoot-14,2015-11-09,"[' TomTom Straumann ', ' Michaela Silvestri ', ' Wolfgang Wahl ', ' Harry Langenegger ', ' Alex Steiner ']",
Zürich,Allegro-al-dente,2015-11-09,"[' Barbara Baer ', ' Hanspeter Seipp ']",Pop
Baden,Doppelkonzert,2015-11-09,"['Sylvie Courvoisier ', ' Thomas Lüscher ']",
Zürich,Hugo-Race-&-The-True-Spirit,2015-11-09,['Hugo Race & The True Spirit '],
Zürich,Bachar-Mar-Khalife,2015-11-09,"[' Bachar Mar-Khalife ', ' Aymeric Westrich ']",
Basel,Jazzkollektiv-Basel,2015-11-09,"[' Oliver Pellet ', ' Tiago Barros ', ' Florian Abt ', ' Konrad Wiemann ']",
Schwyz,Steve!,2015-11-09,"[' Marcos Assis Garcia Gonzalez ', ' Christoph Boner ', ' Christoph Marty ', ' Clemens Kuratle ']",
Kriens,Destroyer,2015-11-09,['Destroyer '],
