location,event,date,artists,genre
Zürich,Nachtlieder,2016-06-30,"['Irina Ungureanu ', ' Sabine Poyé Morel ', ' Diego Baroni ', ' Andreas Janke ', ' Rafael Rosenfeld ']",Classic
null,Openair-St.-Gallen,2016-06-30,"['Fettes Brot ', ' Nothing But Thieves ', ' Gramatik ']",Pop
Solothurn,Welcome-Fest,2016-06-30,"['Gogol Bordello ', ' Dispatch ']",
Basel,Stars-at-the-Rhine-Piano+,2016-06-30,[' Anastasia Voltchok '],Classic
Zürich,Die-Jahreszeiten,2016-06-30,"[' Marlis Petersen ', ' Werner Güra ', ' Johannes Weisser ']",Classic
Zürich,The-Devil-Makes-Three,2016-06-30,['The Devil Makes Three '],
Zürich,Margaret-Glaspy,2016-06-30,['Margaret Glaspy '],Pop
Luzern,Radio-Birdman,2016-06-30,['Radio Birdman '],
Winterthur,Simon-Spiess-Trio,2016-06-30,"[' Simon Spiess ', ' Bänz Oester ', ' Jonas Ruther ']",
Lausanne,Steve-Vai,2016-06-30,['Steve Vai '],
Basel,World-of-Strings,2016-06-30,"[' Adam Taubitz ', ' Daniel Pezzotti ', ' Michael Bucher ', ' Rätus Flisch ', ' Claudio Spieler ']",
