	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	77256	 La Lanchetta	Viale Castagnola 16, 6900 Lugano	473802	Just Music Party at Lanchetta	 19 April 2013 	['- EdisonCabrino b2b TeoErmotti', '- Matteo Melillo (IT)', '- Hiivemind (Stallo b2b Etienne)', '- Merk (CH)']
1	77256	 La Lanchetta	Viale Castagnola 16, 6900 Lugano	687254	Just Music and Friends	 11 January 2013 	"['Hiivemind', ""Et'n"", 'Stallo', 'Pat K.P', 'Nelson Garcia', 'Matteo Melillo']"
2	77256	 La Lanchetta	Viale Castagnola 16, 6900 Lugano	687253	One Night	 14 December 2012 	"[' Merk', "" Et'N"", 'Stallo']"
