	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	43556	 Helsinki Klub	Geroldstrasse 35, 8005 Zürich	459643	Down Down Tuesday	 05 March 2013 	[' Fussgänger 9', 'Nik!', ' P-Tess']
1	43556	 Helsinki Klub	Geroldstrasse 35, 8005 Zürich	356465	Elektrik Klubi with Soult & Nik	 03 April 2012 	['Nik!', 'Soult']
2	43556	 Helsinki Klub	Geroldstrasse 35, 8005 Zürich	240797	Grand Pianormax feat Black Cracker	 01 April 2011 	['', 'Black Cracker / spoken words', 'Leo Tardin / piano', 'Dominik Burkhalter / drums', 'GRAND PIANORAMAX FT. Black Cracker']
