	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	83581	 Màd Genève	43 Avenue de Châtelaine, Geneva	546314	Artzoo - A Christmas Bedtime Story	 21 December 2013 	[' Akowa', 'Matthew Dekay', ' A.M']
1	83581	 Màd Genève	43 Avenue de Châtelaine, Geneva	521723	Specimen presents Chaim (Live)	 19 October 2013 	[' Gertrude Tuning', ' David Armada', 'Chaim', ' Clem']
