location,event,date,artists,genre
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-18,"[TWEEK, RICHARD GALLIANO, ROCKY, RANDOM GOD, ASTON MARTINEZ, DJ KOFFI]",
