location,event,date,artists,genre,coordinates
Villars,VILLARS DE VIVRE,2012-09-08,"[VILLARS VANGUARD  JAZZ ORCHESTRA, THE EIGHT KILLERS (BLUES BROTHERS SHOW), LIFRE CHANGE]",,"(46.3, 7.05)"
