location,event,date,artists,genre,coordinates
Lausanne,JAZZ ONZE +,2016-11-04,"[AA TRIO, JULIAN SARTORIUS, DAVE HOLLAND, THE HOT 8 BRASS BAND]",,"(46.5196535, 6.6322734)"
