location,event,date,artists,genre,coordinates
Villars,VILLARS DE VIVRE,2012-09-09,"[SONIA GRIMM, MACADAM JAZZ BAND, ANDREAS VENTOURAS, SWISS COMEDY CLUB]",,"(46.3, 7.05)"
