location,event,date,artists,genre,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-08,"[DEJA VU JAZZ BAND, NEIL COWLEY, RODRIGO Y GABRIELA, NEIL COWLEY, MGMT, JULIAN SARTORIUS, THE ANGRY CATS, ASKERY, DANIEL AVERY]",,"(46.4312213, 6.9106799)"
