location,event,date,artists,genre,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-07,"[TIMBER TIMBRE, BIG BANG EJMA VALAIS, PHARRELL WILLIAMS, LEE RITENOUR, PASSENGER, REVOX, SONNY CATANESE, LA FINE EQUIPE (LFE)]",,"(46.4312213, 6.9106799)"
