location,event,date,artists,genre,coordinates
Bale (Basel),JAZZFESTIVAL BASEL,2008-04-22,"[CHRISTIAN MUTHSPIEL, GABRIEL BEUERLE]",,"(47.5595986, 7.5885761)"
