location,event,date,artists,genre,coordinates
Estavayer le Lac,SWING IN THE WIND - SWINGIN,2012-08-24,"[L'CHAIM, ROGER ROBERT & BOOGIE PIANO, CHARLIE MORRIS, SONYA PINCON, PG PROJECT JAZZ]",,"(46.8496401, 6.845060800000001)"
