location,event,date,artists,genre,coordinates
Delemont,NOTES D'EQUINOXE,2010-09-25,"[ENSEMBLE BADAKHSHAN, TANGO SENSATIONS, ERIK MARCHAND, DEHAI LIU, SIVAN PERWER]",,"(47.365837, 7.345155500000001)"
