location,event,date,artists,genre,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-12,"[NEIL YOUNG & PROMISE OF THE REAL, ULF WAKENIUS, HAELOS]",,"(46.4312213, 6.9106799)"
