location,event,date,artist
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-07-30,ERIKA STUCKY
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-07-30,MININO GARAY
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-07-30,HYPNOTIC BRASS ENSEMBLE
Geneve,FETES DE GENEVE,2014-07-30,FREDY MASSAMBA
Verbier,VERBIER FESTIVAL,2014-07-30,RENAUD CAPUCON
Verbier,VERBIER FESTIVAL,2014-07-30,YOUSSOU N'DOUR
Verbier,VERBIER FESTIVAL,2014-07-30,JOSHUA BELL
