location,event,date,artist
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-08-03,IIRO RANTALA
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-08-03,STEPHANE GALLAND
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-08-03,ANDRE MANOUKIAN
Geneve,FETES DE GENEVE,2014-08-03,THE BISHOPS
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2014-08-03,PASCAL OBISPO
Verbier,VERBIER FESTIVAL,2014-08-03,VERBIER FESTIVAL ORCHESTRA / VFO
Verbier,VERBIER FESTIVAL,2014-08-03,VERBIER FESTIVAL ORCHESTRA / VFO
