location,event,date,artist
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2009-07-29,RIDAN
Geneve,MUSIQUES EN ETE,2009-07-29,LALO ZANELLI
Verbier,VERBIER FESTIVAL,2009-07-29,KIRILL TROUSSOV
Verbier,VERBIER FESTIVAL,2009-07-29,JEAN YVES THIBAUDET
Verbier,VERBIER FESTIVAL,2009-07-29,THOMAS QUASTHOFF
