location,event,date,artist
Chenes Bougeries,BIMBADABOUM FESTIVAL,2013-08-16,GAETAN
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2013-08-16,PIERPOLJAK
Geneve,MUSIQUES EN ETE,2013-08-16,BLITZ THE AMBASSADOR
Gampel,OPEN AIR DE GAMPEL,2013-08-16,DEAP VALLY
Le Locle,ROCK ALTITUDE,2013-08-16,THE DEFTONES
Avenches,ROCK OZ ARENES,2013-08-16,DAVID GUETTA
