location,event,date,artist
Geneve,FETES DE GENEVE,2012-08-01,CISCO HERZHAFT
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2012-08-01,SKA NERFS
Verbier,VERBIER FESTIVAL,2012-08-01,ALEXANDER MELNIKOV
Verbier,VERBIER FESTIVAL,2012-08-01,PINK MARTINI
Verbier,VERBIER FESTIVAL,2012-08-01,RAY CHEN
