location,event,date,artist
Lucerne,BLUE BALLS,2013-07-22,EVELINN TROUBLE
Lucerne,BLUE BALLS,2013-07-22,ALT-J
Lucerne,BLUE BALLS,2013-07-22,CHARLES WALKER
Geneve,FETES DE GENEVE,2013-07-22,HUNDRED DAYS
Geneve,MUSIQUES EN ETE,2013-07-22,STEVE SWALLOW
Verbier,VERBIER FESTIVAL,2013-07-22,LISA BATIASHVILI
Verbier,VERBIER FESTIVAL,2013-07-22,VERBIER FESTIVAL ORCHESTRA / VFO
Verbier,VERBIER FESTIVAL,2013-07-22,KHATIA BUNIATISHVILI
