location,event,date,artist
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-12,ASA
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-12,ESPERANZA SPALDING
Locarno,MOON AND STARS,2011-07-12,JOE COCKER
Geneve,MUSIQUES EN ETE,2011-07-12,OPERA DE CHAMBRE DE GENEVE
