location,event,date,artist
Thun,AM SCHLUSS,2011-07-28,OPEN SEASON
Lucerne,BLUE BALLS,2011-07-28,SOPHIE ZELMANI
Lucerne,BLUE BALLS,2011-07-28,BEN HARPER & THE INNOCENT CRIMINALS
Geneve,MUSIQUES EN ETE,2011-07-28,MICHEL DALBERTO
Verbier,VERBIER FESTIVAL,2011-07-28,ARABELLA STEINBACHER
Verbier,VERBIER FESTIVAL,2011-07-28,LEONIDAS KAVAKOS
Verbier,VERBIER FESTIVAL,2011-07-28,CHRISTIAN GERHAHER
