location,event,date,artist
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-08-13,CYRIL COPPINI AKA DJ CYCO
Le Locle,ROCK ALTITUDE,2016-08-13,STUCK IN THE SOUND
