location,event,date,artist
Nyon,PALEO FESTIVAL,2009-07-26,BENABAR
Verbier,VERBIER FESTIVAL,2009-07-26,NELSON GOERNER
Verbier,VERBIER FESTIVAL,2009-07-26,VERBIER FESTIVAL ORCHESTRA / VFO
Verbier,VERBIER FESTIVAL,2009-07-26,OLEG MAISENBERG
