location,event,date,artist
Geneve,MUSIQUES EN ETE,2010-08-13,SUMO
Le Locle,ROCK ALTITUDE,2010-08-13,GOJIRA
Avenches,ROCK OZ ARENES,2010-08-13,CHRISTOPHE MAE
