location,event,date,artist
Zurich,LIVE AT SUNSET,2010-07-22,FOREIGNER
Nyon,PALEO FESTIVAL,2010-07-22,CROSBY STILLS & NASH
Alterswil,STONE HILL,2010-07-22,JOHN PARISH
Verbier,VERBIER FESTIVAL,2010-07-22,SYLVIA SCHWARTZ
Verbier,VERBIER FESTIVAL,2010-07-22,VERBIER FESTIVAL ORCHESTRA / VFO
Verbier,VERBIER FESTIVAL,2010-07-22,MEASHA BRUEGGERGOSMAN
Verbier,VERBIER FESTIVAL,2010-07-22,ELISABETH LEONSKAJA
