location,event,date,artist
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2015-07-29,JUNGLE BY NIGHT
Geneve,FETES DE GENEVE,2015-07-29,FILLS MONKEY
Geneve,MUSIQUES EN ETE,2015-07-29,ANTONIO ZAMBUJO
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2015-07-29,BARON SAMEDI
Verbier,VERBIER FESTIVAL,2015-07-29,VERBIER FESTIVAL ORCHESTRA / VFO
