location,event,date,artist
Geneve,FESTIVAL DE LA BATIE,2014-08-30,ANDRES GARCIA
Geneve,FESTIVAL DE LA BATIE,2014-08-30,ALEXIS TAYLOR
Montreux,SEPTEMBRE MUSICAL,2014-08-30,RUSSIAN NATIONAL ORCHESTRA
