location,event,date,artist
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2014-07-31,HAROLD LOPEZ NUSSA
Geneve,FETES DE GENEVE,2014-07-31,NATASHA ST PIER
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2014-07-31,YOUSSOUPHA
Geneve,MA GASH FESTIVAL,2014-07-31,BEENIE MAN
Verbier,VERBIER FESTIVAL,2014-07-31,LEONIDAS KAVAKOS
Verbier,VERBIER FESTIVAL,2014-07-31,VERBIER FESTIVAL ORCHESTRA / VFO
