location,event,date,artist
Le Noirmont,CHANT DU GROS,2014-09-06,SHAKA PONK
Lausanne,ELECTROSANNE,2014-09-06,HUDSON MOHAWKE
Geneve,FESTIVAL DE LA BATIE,2014-09-06,F.M. (FRANCOIS MAURIN)
Geneve,FESTIVAL DE LA BATIE,2014-09-06,JAMES LAVELLE
Montreux,SEPTEMBRE MUSICAL,2014-09-06,YOUTH ORCHESTRA OF BAHIA
Veyras en Valais,TOHU BOHU A VEYRAS,2014-09-06,SELAH SUE
