location,event,date,artist
Bale (Basel),JAZZFESTIVAL BASEL,2011-05-07,ROSARIO GIULIANI
Thonex,LES RENCONTRES MUSICALES A THONEX,2011-05-07,SIGNS OF MISFORTUNE
