location,event,date,artist
Geneve,FETES DE GENEVE,2014-07-21,FAADA FREDDY
Verbier,VERBIER FESTIVAL,2014-07-21,CHARLES DUTOIT
Verbier,VERBIER FESTIVAL,2014-07-21,GRIGORIY SOKOLOV
