location,event,date,artist
Lucerne,BLUE BALLS,2009-07-24,THE WISHING WELL
Lucerne,BLUE BALLS,2009-07-24,NATURALLY 7
Lucerne,BLUE BALLS,2009-07-24,HURLEY AND THE BLUE DOTS
Geneve,MUSIQUES EN ETE,2009-07-24,DAVID NEERMAN
Nyon,PALEO FESTIVAL,2009-07-24,SKA P
Alterswil,STONE HILL,2009-07-24,OVERDRIVE AMP EXPLOSION
Verbier,VERBIER FESTIVAL,2009-07-24,SUSAN GRAHAM
Verbier,VERBIER FESTIVAL,2009-07-24,JANINE JANSEN
Verbier,VERBIER FESTIVAL,2009-07-24,QUATUOR TETZLAFF
