location,event,date,artist
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2016-07-29,SYLVAIN RIFFLET
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2016-07-29,ANCHORSONG
Estavayer le Lac,L'ESTIVALE OPEN AIR D'ESTAVAYER,2016-07-29,DUB INC
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-07-29,XY
Verbier,VERBIER FESTIVAL,2016-07-29,VERBIER FESTIVAL ORCHESTRA / VFO
