location,event,date,artist
Interlaken,GREENFIELD,2016-06-08,RED HOT CHILI PEPPERS
Pully,PULLY A L'HEURE DU QUEBEC,2016-06-08,FRED PELLERIN
Pully,PULLY A L'HEURE DU QUEBEC,2016-06-08,COEUR DE PIRATE
