location,event,date,artist
Fribourg,FESTIVAL INTERNATIONAL DE LA GUITARE A FRIBOURG,2014-10-05,CHRISTOPH JAGGIN
Lausanne,HOLY GROOVE FESTIVAL,2014-10-05,DAVID PHILIPS
Geneve,JAZZCONTREBAND,2014-10-05,RALPH ALESSI
