location,event,date,artist
Zurich,LIVE AT SUNSET,2010-07-18,ELEMENT OF CRIME
Verbier,VERBIER FESTIVAL,2010-07-18,VILDE FRANG
Verbier,VERBIER FESTIVAL,2010-07-18,VERBIER FESTIVAL ORCHESTRA / VFO
Verbier,VERBIER FESTIVAL,2010-07-18,JACQUES LOUSSIER
Verbier,VERBIER FESTIVAL,2010-07-18,ELISABETH LEONSKAJA
