location,event,date,artist
Zurich,CHANSONS EN STOK,2009-09-18,YVES JAMAIT
Lausanne,ELECTROSANNE,2009-09-18,BEAT TORRENT
Lausanne,ELECTROSANNE,2009-09-18,GILDAS & MASAYA
Lausanne,ELECTROSANNE,2009-09-18,DJ GERO
Lausanne,ELECTROSANNE,2009-09-18,PARRA SOUND SYSTEM
Lausanne,ELECTROSANNE,2009-09-18,BASSLINE BLASTERZ
Lausanne,ELECTROSANNE,2009-09-18,DJ POZ
Boncourt,FETE DU BISON & WEEK END COUNTRY,2009-09-18,GREGOIRE
Vevey,SEPTEMBRE MUSICAL,2009-09-18,DIMITRI & SA TROUPE
