location,event,date,artist
Geneve,LES TRAVERSES MUSICALES,2008-02-23,INNA CRISIS
Neuchatel,OTHERJAZZ FESTIVAL,2008-02-23,GUTBUCKET
Sciez sur Leman,VIBRATIONS METISSAGES,2008-02-23,SYRANO
